"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000010752","ENSDARG00000010752",430.491397951575,-0.64031660633931,0.142333151884935,-4.49871725497201,6.83647094600081e-06,0.00101623072413717,"acsl4b","DOWN","acsl4b"
"ENSDARG00000035519","ENSDARG00000035519",12147.4117575645,-1.05329358645027,0.2219384615151,-4.74588126483253,2.07600471142336e-06,0.000398991329739922,"histh1l","DOWN","histh1l"
"ENSDARG00000101906","ENSDARG00000101906",47.1130839383607,-0.986007919370536,0.260284702491983,-3.78819004701556,0.000151748755219067,0.0123389895963811,"zgc:113442","DOWN","zgc:113442"
"ENSDARG00000094990","ENSDARG00000094990",17.2220558333262,1.90201042428956,0.560285997939659,3.39471347005605,0.000687004588476742,0.0383332442960322,"si:dkey-91f15.1","UP","si:dkey-91f15.1"
"ENSDARG00000103840","ENSDARG00000103840",486.550644985611,-0.566581044464625,0.11161095961215,-5.07639255529658,3.84668155649496e-07,9.50529999680905e-05,"lrrc8db","DOWN","lrrc8db"
"ENSDARG00000044441","ENSDARG00000044441",151.403131813938,0.650205797172576,0.159551417876523,4.07521165168066,4.59725150352655e-05,0.00496999456577271,"MYO7B","UP","MYO7B"
"ENSDARG00000029075","ENSDARG00000029075",1010.1047088347,-0.539795728788775,0.0765880203757409,-7.04804388650518,1.81450417528356e-12,1.72622854715601e-09,"pfkfb4b","DOWN","pfkfb4b"
"ENSDARG00000001993","ENSDARG00000001993",3807.30233846597,0.52001519926662,0.0711619679567783,7.30748761167569,2.72183410049041e-13,3.04637279000183e-10,"myhb","UP","myhb"
"ENSDARG00000054058","ENSDARG00000054058",2124.06224495759,-0.987033774562666,0.219037174627241,-4.50623861562498,6.59868808405419e-06,0.00100442590540239,"h1-10","DOWN","h1-10"
"ENSDARG00000052705","ENSDARG00000052705",262.468305316059,-0.736730088259581,0.111504324374477,-6.60718848701636,3.91687222143013e-11,2.56987337093624e-08,"pkp1b","DOWN","pkp1b"
"ENSDARG00000116076","ENSDARG00000116076",2366.98848535717,-0.517423493462094,0.149094574665832,-3.47043810696535,0.000519610079596611,0.0319955371666172,"FO704772.3","DOWN","FO704772.3"
"ENSDARG00000105430","ENSDARG00000105430",30.2289616508666,-1.39566694574191,0.381760056450117,-3.65587473639813,0.000256306494940898,0.018476892277534,"si:ch73-368j24.11","DOWN","si:ch73-368j24.11"
"ENSDARG00000101135","ENSDARG00000101135",1199.68907130563,-0.692492418165651,0.177383324230052,-3.90393190099168,9.46424213484203e-05,0.00869933019805021,"si:dkey-85k7.7","DOWN","si:dkey-85k7.7"
"ENSDARG00000088589","ENSDARG00000088589",181.552587170003,0.851318717559791,0.124586268959377,6.83316648512342,8.30604647646451e-12,6.58496442948709e-09,"ponzr3","UP","ponzr3"
"ENSDARG00000087440","ENSDARG00000087440",94.4648165653949,0.897689323756747,0.214020074965456,4.19441645323057,2.73574959452407e-05,0.00323311226925525,"ponzr4","UP","ponzr4"
"ENSDARG00000105641","ENSDARG00000105641",345.363832131213,-0.519123270204802,0.115391562714371,-4.49879746831914,6.83389235028109e-06,0.00101623072413717,"si:ch211-98n17.5","DOWN","si:ch211-98n17.5"
"ENSDARG00000068562","ENSDARG00000068562",447.370478530269,0.506647179127873,0.130332544973453,3.88734202367544,0.000101347904162684,0.00918260272620657,"rbm33a","UP","rbm33a"
"ENSDARG00000102435","ENSDARG00000102435",136.821498994427,0.549191767821683,0.164156038078783,3.34554716505835,0.000821203912064666,0.0432826782128931,"plekhf1","UP","plekhf1"
"ENSDARG00000078615","ENSDARG00000078615",282.945712701041,-0.500270643924633,0.118770721656374,-4.2120704239889,2.53040622162474e-05,0.00302805277854427,"USP53","DOWN","USP53"
"ENSDARG00000099470","ENSDARG00000099470",175.995330857233,0.59141804388894,0.159619339272522,3.70517787245815,0.000211242439894563,0.0159876494673733,"muc5.3","UP","muc5.3"
"ENSDARG00000055723","ENSDARG00000055723",331.634931713138,0.979683418639666,0.287329737915361,3.40961372723715,0.000650549478337065,0.0373579567639819,"hsp70l","UP","hsp70l"
"ENSDARG00000093019","ENSDARG00000093019",126.020368529408,-1.00601670926827,0.242208488385457,-4.15351549392137,3.27406032999352e-05,0.00373027220950818,"si:dkey-83k24.5","DOWN","si:dkey-83k24.5"
"ENSDARG00000058731","ENSDARG00000058731",137.481958744086,0.795876468180963,0.167214980371145,4.75960028470214,1.93976727165844e-06,0.000376611753855563,"slc2a6","UP","slc2a6"
"ENSDARG00000062025","ENSDARG00000062025",228.607280028011,0.510936180251777,0.141854998561271,3.60182006579832,0.000315997059315118,0.0217056897024865,"cpox","UP","cpox"
"ENSDARG00000043093","ENSDARG00000043093",169.681558218502,1.21259424414846,0.191845802962808,6.32067121313846,2.6042960383632e-10,1.45741002123343e-07,"mpeg1.2","UP","mpeg1.2"
"ENSDARG00000042807","ENSDARG00000042807",184.085896967623,-0.691632398308718,0.167756237424348,-4.1228416238211,3.74227009149402e-05,0.00413977750179399,"slc16a4","DOWN","slc16a4"
"ENSDARG00000068787","ENSDARG00000068787",51.5269356052236,-1.06015413623614,0.263462635460717,-4.023925952089,5.72359198469655e-05,0.00585498842434523,"slc6a17","DOWN","slc6a17"
"ENSDARG00000056210","ENSDARG00000056210",76.0295368668158,0.809073774570974,0.216952969417196,3.72925881929342,0.000192043819420579,0.0147452764412124,"hspa1b","UP","hspa1b"
"ENSDARG00000068575","ENSDARG00000068575",29.6397799892013,-1.46648387352465,0.370244737564596,-3.96085001280752,7.46834343067319e-05,0.00717677628562721,"tmem51a","DOWN","tmem51a"
"ENSDARG00000076914","ENSDARG00000076914",84.8281855246884,0.696792989000093,0.177544043539497,3.92462047787643,8.68665775284503e-05,0.00810201162075404,"lacc1","UP","lacc1"
"ENSDARG00000069844","ENSDARG00000069844",137.608846040599,0.828056870547751,0.152735997304176,5.42149123430714,5.9103895811435e-08,1.90605055187148e-05,"acod1","UP","acod1"
"ENSDARG00000103973","ENSDARG00000103973",109.079200682672,0.985652734081014,0.169800988489057,5.80475262748272,6.44611017092056e-09,2.92024138624061e-06,"CABZ01051602.1","UP","CABZ01051602.1"
