"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000099104",8115.3827616868,-0.059936184502396,0.150493884109626,-0.398263257387497,0.690436141451611,0.900760050908566
"ENSDARG00000102407",174.134823785603,0.123017259497962,0.205848716295936,0.597610039603586,0.550100163745823,0.838296776791152
"ENSDARG00000102097",114.437157761398,-0.254593685425584,0.333662883769648,-0.763026688941969,0.445447479249187,0.777035545328953
"ENSDARG00000099640",213.989142149013,0.0835107313973686,0.183844643634984,0.454246203458478,0.649651631406361,0.883330548333897
"ENSDARG00000104071",187.446850429109,0.28112329101351,0.158790706973657,1.77040140680366,0.0766602955735948,0.360710805624836
"ENSDARG00000102746",433.694412759979,0.246931959189519,0.102318131433149,2.41337440129909,0.0158055743189991,0.148486530377153
"ENSDARG00000103929",388.215036608008,0.0224643791142619,0.10339707780943,0.217263191476897,0.828003240892454,0.952497070785042
"ENSDARG00000101073",44.8440522298684,0.0867324909339226,0.358510891317616,0.241924284685353,0.808838832509847,0.94643589119599
"ENSDARG00000100223",1212.0694349749,-0.0573276149832541,0.0725086233963725,-0.790631683487761,0.429158952452759,0.765792840927551
"ENSDARG00000100782",90.0325919961774,-0.297901781171332,0.24130898904606,-1.23452417727576,0.217007643239908,0.586340169532618
"ENSDARG00000034862",131.254179279409,-0.0791657440328774,0.17365470040077,-0.455880225816947,0.648476109794473,0.882656851537323
"ENSDARG00000075827",103.795819973235,0.276731160423336,0.221108575540596,1.25156231388469,0.210729394066688,0.580131312187099
"ENSDARG00000088581",1031.93332191954,-0.0913044059632089,0.122007307865531,-0.748351943506854,0.454247900994925,0.782816032611096
"ENSDARG00000076900",49.4162449290626,-0.415249441918148,0.255953796261248,-1.62236094163772,0.104726087065105,0.417806047693067
"ENSDARG00000013802",203.020825089858,-0.0107913074869531,0.139034837218041,-0.0776158529968261,0.938133631556048,0.984593480060191
"ENSDARG00000096578",551.187912232731,0.148966555810666,0.0883591458657972,1.68592118394763,0.0918109811052253,0.392432194016394
"ENSDARG00000109848",2.98153222885947,-0.91045213881881,1.12858888496594,-0.806717265203514,0.419829394725352,NA
