"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000019949","ENSDARG00000019949",2084.85463640734,-1.22271394232504,0.172912078490436,-7.0713044051036,1.53484030223391e-12,4.40016788360429e-09,"serpinh1b","DOWN","serpinh1b"
"ENSDARG00000038424","ENSDARG00000038424",630.574717005658,0.502322609908952,0.133925077485071,3.75077333791311,0.000176290009237595,0.0353778790538006,"c4b","UP","c4b"
"ENSDARG00000060113","ENSDARG00000060113",1061.79164118212,0.534162416996327,0.113369876148748,4.71167857937391,2.45684668553413e-06,0.00123259998213247,"znf395a","UP","znf395a"
"ENSDARG00000013926","ENSDARG00000013926",348.287894267863,1.17773626245549,0.296516165855232,3.97191248935309,7.1297913264635e-05,0.0181114749796797,"slc16a9a","UP","slc16a9a"
"ENSDARG00000028804","ENSDARG00000028804",316.716740870809,-0.961655134259407,0.196153178474275,-4.90257227407367,9.45897959026274e-07,0.000593196257554352,"ankrd9","DOWN","ankrd9"
"ENSDARG00000020239","ENSDARG00000020239",761.747142200824,0.55452312853193,0.139201218261283,3.98360830069088,6.78767169129097e-05,0.0174634609616445,"lpin1","UP","lpin1"
"ENSDARG00000007377","ENSDARG00000007377",2179.38441057309,0.614878686004402,0.166527791524016,3.69234876879831,0.000222192469374271,0.0405359861400261,"odc1","UP","odc1"
"ENSDARG00000041081","ENSDARG00000041081",191.502724353806,0.958545883474698,0.215169053229138,4.45485012407393,8.39518207486272e-06,0.00350988570579885,"kmt5b","UP","kmt5b"
"ENSDARG00000054363","ENSDARG00000054363",59.2414612905793,0.803275269423701,0.207417543847194,3.8727450654583,0.000107616377957964,0.0248235111823037,"si:zfos-464b6.2","UP","si:zfos-464b6.2"
"ENSDARG00000059054","ENSDARG00000059054",819.525244134923,0.886152754944911,0.211746628038562,4.18496749229711,2.85206913466219e-05,0.00908497196736522,"pdk2b","UP","pdk2b"
"ENSDARG00000036767","ENSDARG00000036767",185.404292402667,-0.739711047795906,0.154249113749691,-4.79556108825546,1.62220123116095e-06,0.000856693008077313,"urgcp","DOWN","urgcp"
"ENSDARG00000022615","ENSDARG00000022615",286.181112196504,0.621506580149,0.149633205904275,4.1535338121847,3.27379811909163e-05,0.00980575830655685,"si:ch211-241e1.3","UP","si:ch211-241e1.3"
"ENSDARG00000032465","ENSDARG00000032465",40.0591628223796,-1.36684947036723,0.348553677920764,-3.92148916207378,8.80034073674036e-05,0.0212777395066151,"slc1a8b","DOWN","slc1a8b"
"ENSDARG00000034503","ENSDARG00000034503",1229.81388313158,-0.640685498804737,0.0839984741110738,-7.6273468724865,2.39634182290557e-14,9.51735422386616e-11,"per2","DOWN","per2"
"ENSDARG00000016011","ENSDARG00000016011",1372.8680550392,0.616025201579291,0.126697981930916,4.86215480460602,1.1611475569962e-06,0.000706118459812114,"gpcpd1","UP","gpcpd1"
"ENSDARG00000024746","ENSDARG00000024746",3082.38023555552,-0.622156358711088,0.0925610130227329,-6.72158113220182,1.79763095057199e-11,4.50230058500295e-08,"hsp90aa1.2","DOWN","hsp90aa1.2"
"ENSDARG00000091669","ENSDARG00000091669",191.432642768301,-0.953300645688035,0.148061151278378,-6.4385602668703,1.20612070191111e-10,2.20040274963202e-07,"bicdl2l","DOWN","bicdl2l"
"ENSDARG00000074322","ENSDARG00000074322",359.274217318143,-0.529912633602152,0.13713602055038,-3.86413891460032,0.000111481767526626,0.02542291034914,"si:ch211-194m7.3","DOWN","si:ch211-194m7.3"
"ENSDARG00000060246","ENSDARG00000060246",980.933244980959,0.944845903093689,0.117629104821196,8.03241599542835,9.55716740112315e-16,6.39310784685798e-12,"slc16a6b","UP","slc16a6b"
"ENSDARG00000099383","ENSDARG00000099383",199.773856540089,-0.684793567192362,0.12321215993453,-5.55784078094428,2.73132358852402e-08,2.49146371702273e-05,"dnajb1a","DOWN","dnajb1a"
"ENSDARG00000045842","ENSDARG00000045842",1093.29142186021,0.661272739841772,0.139608433896539,4.73662458194917,2.17307176501642e-06,0.00111818472257307,"zgc:113263","UP","zgc:113263"
"ENSDARG00000089382","ENSDARG00000089382",3101.65235302643,-0.955531409954032,0.239061942761881,-3.99700344987907,6.41493664900546e-05,0.0167188245028885,"zgc:158463","DOWN","zgc:158463"
"ENSDARG00000035602","ENSDARG00000035602",259.942112423083,-0.543672321609181,0.130336330285081,-4.17130296993955,3.02862864728932e-05,0.00935054149135417,"dao.1","DOWN","dao.1"
"ENSDARG00000010752","ENSDARG00000010752",443.852300605743,0.633896248682968,0.169528027125103,3.73918259672299,0.000184619592717977,0.0356244806410036,"acsl4b","UP","acsl4b"
"ENSDARG00000035519","ENSDARG00000035519",14240.2903356435,0.905060554773811,0.166706516070361,5.42906525856384,5.66499686261306e-08,4.78517592362376e-05,"histh1l","UP","histh1l"
"ENSDARG00000009196","ENSDARG00000009196",27.8843320562178,-1.9824199384346,0.509875192529994,-3.88804940400778,0.000101053060955919,0.0238580332619221,"anxa3a","DOWN","anxa3a"
"ENSDARG00000051914","ENSDARG00000051914",43.0628753126283,-1.17298785310762,0.275600612100172,-4.25611483287008,2.08009899654919e-05,0.00695723777712485,"slc14a2","DOWN","slc14a2"
"ENSDARG00000101090","ENSDARG00000101090",27.7707830745659,1.74324029862479,0.342646908695596,5.08757048257355,3.62679615271178e-07,0.000269564982194889,"pappaa","UP","pappaa"
"ENSDARG00000094990","ENSDARG00000094990",47.437027201888,-1.37251090073356,0.312558869079131,-4.39120766202313,1.12722817490256e-05,0.0045242430027889,"si:dkey-91f15.1","DOWN","si:dkey-91f15.1"
"ENSDARG00000103840","ENSDARG00000103840",474.399237780073,0.552336792863094,0.112517308597967,4.90890512531396,9.15862693090482e-07,0.0005928881459658,"lrrc8db","UP","lrrc8db"
"ENSDARG00000097909","ENSDARG00000097909",103.567410336874,-0.642659961508139,0.177041751630434,-3.62999098003538,0.000283431124068508,0.047397605837522,"si:dkey-195m11.11","DOWN","si:dkey-195m11.11"
"ENSDARG00000054058","ENSDARG00000054058",2747.1161095833,0.832288107832628,0.213864246821882,3.89166548500181,9.95584484241663e-05,0.023784987416383,"h1-10","UP","h1-10"
"ENSDARG00000078619","ENSDARG00000078619",1182.73113510884,-0.63502948751108,0.0834998270771692,-7.60515931277554,2.84553146019518e-14,9.51735422386616e-11,"pnp5a","DOWN","pnp5a"
"ENSDARG00000003203","ENSDARG00000003203",353.398395925584,-2.25345534076672,0.137872459671972,-16.3444921932065,4.7612098582054e-60,9.55479594344659e-56,"rhcga","DOWN","rhcga"
"ENSDARG00000101135","ENSDARG00000101135",1315.62430289179,1.01845400656055,0.171191936202158,5.94919380640615,2.69466422402362e-09,3.60510144318041e-06,"si:dkey-85k7.7","UP","si:dkey-85k7.7"
"ENSDARG00000087440","ENSDARG00000087440",191.665155698152,-0.808299191849281,0.217161761965557,-3.72210643592715,0.000197567704878202,0.0377093500393689,"ponzr4","DOWN","ponzr4"
"ENSDARG00000007769","ENSDARG00000007769",63.9170346477997,-0.806505572365818,0.213702874249793,-3.77395753424967,0.000160678123234177,0.0332421502790047,"sult5a1","DOWN","sult5a1"
"ENSDARG00000078567","ENSDARG00000078567",346.485963351881,-0.644336161116912,0.0961031613911392,-6.70463023057554,2.01917008496246e-11,4.50230058500295e-08,"lonrf1l","DOWN","lonrf1l"
"ENSDARG00000102207","ENSDARG00000102207",183.261213150873,0.579379128105789,0.149532748857375,3.87459691962464,0.000106801331498934,0.0248235111823037,"zgc:86738","UP","zgc:86738"
"ENSDARG00000103973","ENSDARG00000103973",286.578484901605,-0.676989476005286,0.131387090324329,-5.15263314176557,2.56854133494078e-07,0.00019825187503689,"CABZ01051602.1","DOWN","CABZ01051602.1"
