"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000033928",2724.39477675784,0.0645003598969923,0.0933912651305438,0.690646601765515,0.489787653943058,0.894525343409857
"ENSDARG00000031164",3047.53366908318,0.0193203873497707,0.0837873740324512,0.230588290573325,0.817634665259313,0.970943300748417
"ENSDARG00000037777",267.530490806983,-0.00636906608843438,0.113789901434548,-0.0559721557725215,0.955363988851162,0.99329818094972
"ENSDARG00000016706",1.35642141839842,-0.139887317573113,1.41687943154479,-0.0987291610413151,0.921353314810317,NA
"ENSDARG00000030350",64.7134413892111,0.466246397939071,0.191198964075303,2.43854039792518,0.0147467103078223,0.434091912700437
"ENSDARG00000006526",10416.1020088456,0.203547083737723,0.0984554705514317,2.06740247746206,0.0386962450053372,0.595352631585844
"ENSDARG00000077688",14.7029498920937,0.819491843730811,0.511222694414919,1.60300364730227,0.108933848850045,0.737896464111574
"ENSDARG00000096546",1500.61697198135,0.0806612814132493,0.101035777230886,0.798343751331998,0.424671035241438,0.881414075742124
"ENSDARG00000092671",163.003709979219,0.0626635661311903,0.131032955452896,0.478227526156324,0.632488272881398,0.929913441574742
"ENSDARG00000113935",10.9132452792374,-0.179764263368828,0.511243928804101,-0.351621316637113,0.725122276515331,0.952277589497393
"ENSDARG00000063297",189.10146381425,0.0515841389611996,0.193910441891439,0.266020429111698,0.790223475575168,0.964957399357118
"ENSDARG00000027078",1050.10039780695,0.0709197567963753,0.0655106969089914,1.08256758273993,0.279000402672245,0.833929614037854
"ENSDARG00000017537",31.8280981027339,-0.0659979115310986,0.26874964913419,-0.245573944910138,0.806012060624569,0.969431114277113
"ENSDARG00000063270",368.65280362122,0.249609011360612,0.154377061557266,1.61687888629762,0.105904426795691,0.73600849209751
"ENSDARG00000018008",10.5305314692162,-0.114070284081241,0.521037555008942,-0.218929102105286,0.826705276129825,0.971648070653767
"ENSDARG00000074031",202.301268637876,0.129224760202429,0.168561064579516,0.766634694226607,0.443298741673162,0.885622785015742
"ENSDARG00000043247",287.260404377442,-0.173711874371437,0.105840298819372,-1.6412640205022,0.100742621328023,0.730087540618629
"ENSDARG00000113848",49.5288396299821,0.387752176218131,0.302816551219968,1.28048541156677,0.200374472186743,0.798230388615737
"ENSDARG00000063253",144.490925372773,0.125661621085839,0.150002667323911,0.837729243937306,0.402182785272486,0.87326648211074
"ENSDARG00000073857",125.466303560724,0.282856031191171,0.203327473540803,1.39113532601097,0.164184394401687,0.776366727044323
"ENSDARG00000070558",18.1947169892269,-0.00453229724396017,0.443273870075552,-0.0102245982674045,0.991842093043482,0.999113356442853
"ENSDARG00000025754",467.446165472261,-0.0762285362388203,0.102921288290689,-0.740648873569494,0.458906366293261,0.888332431314738
"ENSDARG00000063207",70.8656554238351,0.389852689305381,0.238667159796364,1.63345761368264,0.10237278834918,0.732273243784718
"ENSDARG00000090408",13.1707456290682,-0.0477474884305418,0.493245281260454,-0.0968027272527097,0.922883058074336,0.987140059856681
"ENSDARG00000013741",295.378532888973,-0.0431040560732674,0.177142513183334,-0.243329821275918,0.807749904460548,0.969431114277113
"ENSDARG00000017441",3264.99897680209,0.903343360167323,0.207843679218927,4.34626332425442,1.38476316461774e-05,0.00524357046531449
"ENSDARG00000037713",383.611171732031,-0.119992031812762,0.238349963135436,-0.503427943660222,0.614663429306283,0.92609827145855
"ENSDARG00000021688",2.83862413668922,0.295278696445482,1.22974069509626,0.24011460108862,0.810241415254245,NA
"ENSDARG00000004953",1.70611228037713,0.875296383905022,1.16380103831077,0.752101394560956,0.45199008537165,NA
"ENSDARG00000074050",125.654386813014,0.187091813032644,0.149831103693616,1.24868474182251,0.211780403774634,0.806311649125161
"ENSDARG00000018319",734.835054124408,-0.112775933304943,0.0976951523024505,-1.1543657044088,0.248350269436719,0.821069721096554
"ENSDARG00000098730",242.203987870569,-0.0767362236651142,0.192979449872883,-0.397639353390533,0.690896047634522,0.946046067244276
"ENSDARG00000079779",180.672815608515,0.0960165201861841,0.152738132674355,0.628634896243598,0.529588109032893,0.905956369625104
"ENSDARG00000089090",12.2656326243945,-0.498811769883938,0.670742563915613,-0.743670965164355,0.457075559068171,0.888332431314738
"ENSDARG00000093857",2.89426923295748,5.06748541407248,3.39751492277155,1.49152705117146,0.135823174491545,NA
"ENSDARG00000099359",72.6309337764137,0.354135925976129,0.237039458361691,1.49399567660066,0.135176749297218,0.760241577884507
"ENSDARG00000092361",1.92511494936655,1.64778800272457,1.26516469046868,1.30242964820189,0.192769552929856,NA
"ENSDARG00000103767",24.3239255728752,0.88134397169835,0.492938163551267,1.78794022631337,0.0737856520173978,0.684384214405277
"ENSDARG00000107486",10.5484832457109,-0.0396849423665089,0.503718836471954,-0.0787839157345438,0.937204497661867,0.989280357196043
"ENSDARG00000100166",1491.27076542516,0.0258464140339704,0.0799163847976419,0.323418208911936,0.746378541201988,0.956491037066844
"ENSDARG00000074212",19.7575775056379,0.0542523066629076,0.420410048812283,0.129046170081277,0.897321115785018,0.982572869481097
"ENSDARG00000062929",454.263612044687,0.0431077522823606,0.101415554637067,0.425060558379129,0.670792529234796,0.940783739355563
"ENSDARG00000022668",32.0798037768284,-0.178022602857899,0.279061638791205,-0.637932908403421,0.523517354695525,0.904640286842977
"ENSDARG00000099708",18.7584500419258,0.968611179683843,0.385401117044473,2.51325472824738,0.0119622926386649,0.404821734692626
"ENSDARG00000025034",722.539212652765,0.148374162904298,0.129103285561197,1.14926713336018,0.25044584612364,0.822202679176391
"ENSDARG00000078474",13.9530447445905,-0.352504624308713,0.470274157459126,-0.749572602954163,0.453512156504276,0.888047378416524
"ENSDARG00000063003",285.944818121522,-0.0105389550805612,0.114866971618463,-0.0917492202681802,0.926897290160061,0.988414624524794
"ENSDARG00000002377",275.972725023027,0.151071766639693,0.107729165269572,1.40232931594397,0.160816930045077,0.772342586855413
"ENSDARG00000015803",79.3887211938976,0.458241520094562,0.194242679782639,2.35911860672094,0.0183183999156555,0.466918995841879
"ENSDARG00000037739",205.022901805758,-0.0647840454173773,0.178499354581729,-0.362937140972769,0.716651841226341,0.949318022779514
"ENSDARG00000076176",104.436391791489,-0.505343444797991,0.240033570564553,-2.10530320242054,0.0352649235370353,0.581693342431761
"ENSDARG00000113858",36.4663247071122,0.504605944024847,0.318559771465456,1.58402280898034,0.113188528665571,0.737896464111574
"ENSDARG00000100771",13.9137097187522,0.970896456855897,0.530266679528987,1.8309588256956,0.0671066889476508,0.670969082464136
"ENSDARG00000079873",62.9278460245227,0.0638030710198378,0.272241075370721,0.234362397125249,0.814703648519855,0.970943300748417
"ENSDARG00000007443",47.8128330656332,-0.522581061089028,0.299183819725223,-1.74668891375536,0.0806913144641267,0.69438053397052
"ENSDARG00000037746",15196.5830545715,-0.187432769633109,0.183737895400076,-1.0201094838111,0.307676539425064,0.846937108628693
"ENSDARG00000037747",231.686598414526,-0.116826431312029,0.179854825544883,-0.649559615418133,0.515976726415472,0.903897334915611
"ENSDARG00000079361",20.1506637427862,0.406903121667272,0.465862166901262,0.873441010189424,0.382422746128881,0.866583070157452
"ENSDARG00000012458",2485.06520978514,0.0297718875541013,0.0650878948858661,0.457410515523775,0.647376007532187,0.933944670858012
"ENSDARG00000070543",347.457473441115,0.165408026668914,0.208707984315908,0.792533295796419,0.428049785454057,0.881867466519453
"ENSDARG00000089873",1.62308631679481,-1.51503580692544,1.53440461962617,-0.98737698488848,0.323457862799504,NA
"ENSDARG00000094206",51.1983708139216,-0.215952816128022,0.348710895653385,-0.619288983567283,0.535726000503264,0.908157502309655
"ENSDARG00000037758",4.19127149829044,0.49540603717489,0.806994136342809,0.613890504111968,0.539287685584023,NA
"ENSDARG00000008723",571.546629492989,0.100359550229531,0.191310003602642,0.524591230670729,0.599867384178497,0.922632516588748
"ENSDARG00000058460",7.43060985734311,-0.020096552684946,0.565938114401698,-0.0355101594565543,0.971672945410771,NA
"ENSDARG00000088975",142.337279118877,0.182985169810106,0.202115347348702,0.905350198341984,0.365279890443713,0.862780897384997
"ENSDARG00000100949",2.96562017989879,1.9065896461211,3.12019196460764,0.611048828965511,0.541167254798742,NA
"ENSDARG00000093053",3.70642575478526,-0.191755682537818,0.874337481867363,-0.219315409112138,0.826404359343883,NA
"ENSDARG00000058463",444.3456267778,-0.110220017803051,0.189656923973262,-0.58115472661884,0.561136177363217,0.914639371554656
"ENSDARG00000076716",18.5566335479061,0.306748595392033,0.460738729985683,0.665775580450042,0.505554555583115,0.89993105094681
"ENSDARG00000058464",16.7643533559108,-0.733418810139774,0.466470002634703,-1.5722743284612,0.115886943984619,0.740416930309855
"ENSDARG00000058471",1090.83300864815,-0.129809147111433,0.0713284135919516,-1.81987991284977,0.0687772945478388,0.675971779315265
"ENSDARG00000058475",25.9819165204688,0.471271030778671,0.317045235893504,1.48644728708988,0.137160849957764,0.762103022387045
"ENSDARG00000058480",140.998346386238,-0.0870489694987113,0.153400507966483,-0.567462068103003,0.570400290736237,0.917357992826959
"ENSDARG00000024740",10.6715198323343,0.849772043376312,0.588624890373575,1.44365632047431,0.148835673888468,0.766865649797178
"ENSDARG00000101597",87.4683834449373,-0.155468335572413,0.202983761400329,-0.765915137742447,0.443726798107578,0.885622785015742
"ENSDARG00000058445",55.0801200304421,-0.00138091342785512,0.209095431602521,-0.00660422572254071,0.994730628564595,0.999563315110197
"ENSDARG00000063169",37.264725733573,-0.00226955649216661,0.260320048402111,-0.00871833155416779,0.993043865978899,0.999218025594893
"ENSDARG00000037760",238.345422783828,-0.120695927812694,0.134444979102345,-0.897734735938448,0.369326986060248,0.862780897384997
"ENSDARG00000017834",97.7437420947532,-0.166094595837777,0.182227525180754,-0.911468208071337,0.362048729265512,0.862780897384997
"ENSDARG00000074282",551.773764356362,-0.0490679528508527,0.0853387964795057,-0.574978261647227,0.565305998949818,0.916064608584436
"ENSDARG00000074372",161.928069381096,0.217012099804779,0.245452308903729,0.884131425668906,0.37662527074033,0.864604902657277
"ENSDARG00000104203",2.60618722898872,1.82770424828173,1.32356932063912,1.38089046019832,0.167312643607962,NA
"ENSDARG00000101495",184.80201350242,0.0566303944820186,0.127520293138975,0.444089274640401,0.656978040484232,0.937112468294659
"ENSDARG00000091916",216.210293713296,0.215575561204289,0.146715496408731,1.4693441830011,0.141739458548479,0.763100078631022
"ENSDARG00000099276",176.10035059772,0.258771249666737,0.163517278680325,1.58253153278458,0.113528279675852,0.737896464111574
"ENSDARG00000104995",78.8668175490139,0.225862759888126,0.213948044450411,1.05568976088715,0.291109976604409,0.837770643918838
"ENSDARG00000033852",237.170557065749,0.103134155848363,0.11996305255777,0.859716001297123,0.389945612070283,0.870150132604536
"ENSDARG00000037654",226.324465985877,-0.291125017629197,0.143563643986462,-2.02784639303702,0.0425759277464647,0.615955622606936
"ENSDARG00000037652",174.49637850277,0.0295906058960603,0.143679869243203,0.20594816832672,0.836831398971893,0.97322936976862
"ENSDARG00000037646",142.322461184101,-0.235051315565924,0.179548087253866,-1.30912737173068,0.190491208838226,0.792234308556574
"ENSDARG00000032795",194.276335022921,0.217076887065358,0.17581628448638,1.23468021008131,0.216949543938683,0.808270586956548
"ENSDARG00000018263",329.871463963448,0.141427746855231,0.135982138584839,1.0400464967463,0.298318299074474,0.84158611376586
"ENSDARG00000077542",2.40376904825296,-0.265261553243578,1.19556332682025,-0.221871604199397,0.824413836182048,NA
"ENSDARG00000070490",2.73684838736251,-0.899689271936313,3.29148339816789,-0.273338541654836,0.784592990985556,NA
"ENSDARG00000015678",3.63299605613492,0.379463160010791,0.902672870013418,0.420377273557751,0.674209867641566,NA
"ENSDARG00000076174",276.499167038363,0.108132821561097,0.164009916842267,0.659306605618805,0.509698901458038,0.901756894017284
"ENSDARG00000037647",423.613109171138,-0.0664800386397846,0.103610963051968,-0.641631316624674,0.521112594346599,0.904350317323149
"ENSDARG00000008969",3465.54330954967,0.0350610091807866,0.105991994452329,0.330789220091105,0.740803704060772,0.955879520494949
"ENSDARG00000020741",3656.45453834874,0.0553350700728555,0.0878903409906448,0.629592165067893,0.528961451017276,0.905501868038445
"ENSDARG00000104660",249.36386718179,-0.0730474430692814,0.121573344453331,-0.600850814771511,0.547939355445094,0.910844330134877
"ENSDARG00000096594",52.0400076576739,-0.123343852392968,0.240756890828049,-0.512317018087185,0.608429156720951,0.924795805118751
"ENSDARG00000077652",41.2553994512111,-0.198164356976301,0.270590502551607,-0.732340400374944,0.463960826268695,0.888713169632248
"ENSDARG00000089943",37.2831876354356,0.396101405866089,0.377953157332397,1.04801718991259,0.294630687046728,0.840445965670575
"ENSDARG00000077533",2777.48938118443,-0.0103754872931617,0.096007952803035,-0.108069040014294,0.91394092677965,0.985118715185536
"ENSDARG00000030563",138.281137608296,-0.211871613412519,0.182739375045382,-1.15941960160421,0.246285190669264,0.819582352091899
"ENSDARG00000026387",78.6550913071363,0.208130073464489,0.175524499917929,1.18576081152093,0.235716771603532,0.814104451399951
"ENSDARG00000070495",9.75832253301021,0.802340205180626,0.516415010488435,1.5536732838609,0.12026236885977,NA
"ENSDARG00000034785",46.154225447042,-0.139897592521772,0.234439347223451,-0.596732562936338,0.550685948383856,0.912118323718866
"ENSDARG00000070512",352.951764662801,-0.095691922373949,0.115466137298648,-0.828744466669442,0.407249018159565,0.875038953643285
"ENSDARG00000070504",9.86094181631192,-0.0244609488112371,0.505851407834141,-0.0483559963111882,0.961432528108345,0.993523137679741
"ENSDARG00000062057",3.33678507007012,-1.12670933911064,1.0756022124022,-1.04751489548752,0.294862165839202,NA
"ENSDARG00000067992",9.57913037572611,0.397589703859205,0.696172713706656,0.571107853024438,0.567926535649813,NA
"ENSDARG00000070502",13.67877738848,0.271221682896379,0.514686466100884,0.526964862610583,0.598217989355774,0.922632516588748
"ENSDARG00000037679",255.493938237594,-0.0535808644492899,0.124589546637559,-0.430059069122073,0.667152673250509,0.940005190385343
"ENSDARG00000076833",2111.03327158197,0.145014894004709,0.123799684433348,1.17136723464576,0.241451196602553,0.818603211729199
"ENSDARG00000012297",104.541619293569,-0.149403708578857,0.197424803067598,-0.756762606609773,0.449192099165861,0.887194370142176
"ENSDARG00000087107",18.5584406062239,0.413812280258283,0.395560105521692,1.04614260761337,0.295495195984825,0.840776633067273
"ENSDARG00000099342",4.96366470373834,0.962540947902076,0.867140693196234,1.11001704274101,0.266991682559659,NA
"ENSDARG00000008487",1427.14378101268,0.146106695244442,0.125652791278169,1.16278113488934,0.244918313111835,0.819582352091899
"ENSDARG00000070239",274.958420644801,0.136754595731101,0.134580994994826,1.01615087432188,0.309557545848088,0.846937108628693
"ENSDARG00000074379",118.260983973569,-0.385648689354993,0.222707163245079,-1.73164025680937,0.0833376338729574,0.701224166273589
"ENSDARG00000062854",130.209876537483,0.23738967182469,0.242586445452584,0.978577642216578,0.32778871077998,0.852055470112453
"ENSDARG00000037619",1.95209707749568,-0.959271984679449,1.10478754546243,-0.868286385576448,0.385237573357876,NA
"ENSDARG00000062585",143.910552998562,-0.150730259099487,0.152340197247503,-0.989431954421063,0.322451846808354,0.850990712957446
"ENSDARG00000074213",72.0260293965043,0.192485803725844,0.213030746519632,0.903558790787533,0.366229400944767,0.862780897384997
"ENSDARG00000062606",90.683767722128,-0.200295372881842,0.232519485548993,-0.86141328073616,0.389010464090698,0.869951442632427
"ENSDARG00000077198",7.72038492268664,-0.585276704783004,0.546868223961018,-1.07023352087234,0.284514209458982,NA
"ENSDARG00000007678",5008.36594789149,0.141085011751776,0.104727851241905,1.34715846910572,0.17792920046813,0.790673869573612
"ENSDARG00000089930",221.903829721756,-0.00207902137064292,0.115694396558258,-0.017969940053199,0.985662833900434,0.997089606311852
"ENSDARG00000078057",181.920274461557,-0.134076334184897,0.133564147140305,-1.00383476446007,0.315458264665435,0.846937108628693
"ENSDARG00000070448",1099.23453470443,0.094752604181823,0.0992627730947831,0.954563339584987,0.33979856390065,0.853545041773922
"ENSDARG00000070449",601.319262354041,0.114535412087006,0.135528337473187,0.845103055364088,0.39805330257578,0.873115496348316
"ENSDARG00000042988",923.533429373878,-0.0821100725427007,0.0744209764638691,-1.1033189356574,0.269888686300042,0.830677153804267
"ENSDARG00000070452",288.884333680844,-0.0990285419394061,0.10915343475747,-0.907241647131304,0.364279024507449,0.862780897384997
"ENSDARG00000070454",174.91336925159,-0.153216316615606,0.177787357519787,-0.861795342216911,0.388800148505138,0.869951442632427
"ENSDARG00000096515",8.48520154750845,1.71209540789317,0.586321323283634,2.920063350766,0.00349960236943638,NA
"ENSDARG00000038114",52.1600947598967,0.0628303978144576,0.212655351273809,0.295456462478383,0.76764520643947,0.96044522166942
"ENSDARG00000008637",761.237002075875,0.197385659909176,0.154732765133761,1.27565522233474,0.202077423889171,0.799255521245056
"ENSDARG00000091609",33.7383058422923,0.0177448318751764,0.401067348504865,0.0442440202158745,0.964709893330656,0.993989506194161
"ENSDARG00000002634",76.4286005067115,0.1267370012789,0.222076660132725,0.570690324697585,0.568209578457005,0.916462273591986
"ENSDARG00000062467",83.8716948838429,0.183221282890029,0.211277045717626,0.86720865614008,0.385827694291841,0.868321581760634
"ENSDARG00000032808",7.76571485761989,-0.652107160957114,0.641865780722207,-1.01595564141678,0.309650510540256,NA
"ENSDARG00000078318",64.5325103951017,0.190875089107312,0.218331682830622,0.874243658238962,0.381985574985066,0.866329939000403
"ENSDARG00000018997",1343.4420941331,-0.0398411125868938,0.139458040421118,-0.285685303382915,0.775119161986271,0.961677392323486
"ENSDARG00000099771",492.824946894022,-0.126741751790371,0.0885023564153821,-1.43207205913833,0.152123199858894,0.76696849596907
"ENSDARG00000045620",562.005611458709,-0.131969352423166,0.123854608989109,-1.06551830004784,0.286641448782375,0.836362899576847
"ENSDARG00000045618",2687.74509943346,-0.159529106507826,0.132430593098987,-1.20462426977567,0.228348383142909,0.809801500341779
"ENSDARG00000057248",127.854651846942,-0.0558749971847222,0.165498568143795,-0.337616196994373,0.73565243475029,0.95442205698268
"ENSDARG00000017985",118.249397339782,-0.0614798219381201,0.18267525396739,-0.336552546679886,0.736454233493534,0.954541339388248
"ENSDARG00000099729",1486.64069821413,-0.00293310483875584,0.0675216293274832,-0.0434394855096007,0.965351202507927,0.994136117830527
"ENSDARG00000102339",6.16003861473625,-2.24388903176274,0.794490301319556,-2.82431267950773,0.0047382135732419,NA
"ENSDARG00000089805",855.427169938929,-0.0457659395757828,0.084780928830974,-0.539814085630336,0.589325252109551,0.921076708532907
"ENSDARG00000078525",18.3093775612761,1.8626668321405,2.02422477212902,0.920187746828826,0.357474656353125,0.861429541144123
"ENSDARG00000079626",55.7244692551508,-0.632475972399332,0.416010176366678,-1.52033774251199,0.128426112844101,0.754243494528583
"ENSDARG00000057114",208.42068695059,-0.147720294324882,0.239003917411037,-0.618066414663963,0.536531560064943,0.908157502309655
"ENSDARG00000009026",768.332734670218,0.107331634795785,0.174115539119808,0.616439149190075,0.53760472167055,0.908774642192152
"ENSDARG00000014273",1656.48334067753,0.00521076531851286,0.0677359999661467,0.0769275617266611,0.938681171423058,0.989681707343659
"ENSDARG00000104795",31.7989054864633,0.110672922267656,0.410389719397861,0.269677618703606,0.787408280488812,0.963648799979834
"ENSDARG00000056806",8.33223278048347,-0.655585941544246,0.532284748286763,-1.23164517423117,0.218081658266759,NA
"ENSDARG00000056797",428.108869251652,0.278246863270969,0.16783797891725,1.65783015897822,0.0973517521373195,0.727708239965225
"ENSDARG00000062341",335.233588835904,0.317288581239889,0.19559490623885,1.62217200509523,0.104766524080945,0.734082038585372
