"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000063385","ENSDARG00000063385",1334.65152582377,0.606632102695645,0.100959968264725,6.0086399899117,1.8708603585182e-09,3.85605107227919e-07,"cenpe","UP","cenpe"
"ENSDARG00000077688","ENSDARG00000077688",14.3448428060635,-2.25464268417183,0.512872703726379,-4.39610583248099,1.10210214482826e-05,0.000698397337429212,"cpo","DOWN","cpo"
"ENSDARG00000092671","ENSDARG00000092671",162.717785732098,0.583958189996538,0.163010251159243,3.58234028745884,0.000340529811164626,0.0104804084416504,"pard3ba","UP","pard3ba"
"ENSDARG00000091916","ENSDARG00000091916",182.162414139767,-1.05229434637017,0.155846884421293,-6.75210383754327,1.45716522811095e-11,4.30919659124695e-09,"ugt5b4","DOWN","ugt5b4"
"ENSDARG00000099276","ENSDARG00000099276",152.278120929226,-0.87289019051239,0.161454583607205,-5.40641319069641,6.42993690315624e-08,8.90459690947951e-06,"ugt5b2","DOWN","ugt5b2"
"ENSDARG00000104995","ENSDARG00000104995",72.6757082726469,-0.929538637251759,0.236087126522374,-3.93726947734979,8.24140399261111e-05,0.00349617148584677,"ugt5b1","DOWN","ugt5b1"
"ENSDARG00000018263","ENSDARG00000018263",403.782437109572,-1.07340063268467,0.139695851928995,-7.68384041374582,1.54388969779731e-14,8.29028139040897e-12,"pdia2","DOWN","pdia2"
"ENSDARG00000077652","ENSDARG00000077652",56.705452830213,-1.94192667365036,0.236324186391754,-8.21721510311786,2.08283285156548e-16,1.57408164208124e-13,"lratb.2","DOWN","lratb.2"
"ENSDARG00000012903","ENSDARG00000012903",32.5652756982676,-1.47318915745981,0.313310888729842,-4.70200433643432,2.57620027523134e-06,0.000200638803878227,"slc34a2a","DOWN","slc34a2a"
"ENSDARG00000062132","ENSDARG00000062132",226.546187953454,-0.763107890775965,0.164674113112237,-4.63404888815678,3.58582253686913e-06,0.000268017248589064,"cyp4v8","DOWN","cyp4v8"
"ENSDARG00000015495","ENSDARG00000015495",278.595897593579,-0.81579635359556,0.153113439811257,-5.32805189799924,9.92717616368687e-08,1.27398760767315e-05,"klf3","DOWN","klf3"
"ENSDARG00000093064","ENSDARG00000093064",98.2484201181263,-0.840925212093704,0.244793135304378,-3.43524834161746,0.000592011034521646,0.0159366558831322,"SMIM18","DOWN","SMIM18"
"ENSDARG00000088202","ENSDARG00000088202",12.915437747218,-4.03747165898801,0.724541252428512,-5.57245242483467,2.511780970795e-08,3.82484259022925e-06,"sh3d19","DOWN","sh3d19"
"ENSDARG00000013787","ENSDARG00000013787",40.0610827171884,-8.80287320562619,1.32079684092139,-6.66482000326811,2.64989920299799e-11,7.72445617673913e-09,"gucy1a1","DOWN","gucy1a1"
