"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000061459","ENSDARG00000061459",65.8788413453268,1.37629757480507,0.338760912548791,4.0627401917476,4.85000008107054e-05,0.00205718326420066,"si:dkey-253i9.4","UP","si:dkey-253i9.4"
"ENSDARG00000037410","ENSDARG00000037410",120.404280380356,0.968782728611783,0.218500295075272,4.43378224399214,9.25941507570267e-06,0.000514085736194907,"med28","UP","med28"
"ENSDARG00000006427","ENSDARG00000006427",1056.67563369717,-0.752562770513357,0.108421841619798,-6.94106242128188,3.89161996161987e-12,1.53322342603281e-09,"fabp2","DOWN","fabp2"
"ENSDARG00000037099","ENSDARG00000037099",186.229036383695,1.11953805919988,0.227009244169312,4.93168488929414,8.1523353264923e-07,6.95318805237697e-05,"irs2a","UP","irs2a"
"ENSDARG00000076585","ENSDARG00000076585",409.420614725646,-0.525663353240357,0.122809429278561,-4.28031753203596,1.8662684697249e-05,0.00092766988507366,"si:ch211-113e8.11","DOWN","si:ch211-113e8.11"
"ENSDARG00000079631","ENSDARG00000079631",354.177578917434,-0.620257714775425,0.100025227696563,-6.20101277506755,5.61009592380752e-10,1.33644226966331e-07,"si:ch211-113e8.10","DOWN","si:ch211-113e8.10"
"ENSDARG00000075521","ENSDARG00000075521",181.199956511491,-0.586876209065813,0.174115623742363,-3.37061199019225,0.000750014139495615,0.0173151059497473,"cpz","DOWN","cpz"
"ENSDARG00000095651","ENSDARG00000095651",104.906324197426,-1.02314915179541,0.19569452291274,-5.2282973307926,1.71078229021756e-07,1.90482591193952e-05,"hmx1","DOWN","hmx1"
"ENSDARG00000074476","ENSDARG00000074476",62.4712935805523,-1.06798444841204,0.273589658795258,-3.90359947490291,9.47725714308346e-05,0.00354955332889124,"odam","DOWN","odam"
"ENSDARG00000087178","ENSDARG00000087178",17.3158567325557,-4.27295683180817,0.679954953859139,-6.28417633779511,3.29596428364125e-10,8.76940523103356e-08,"scpp9","DOWN","scpp9"
"ENSDARG00000098805","ENSDARG00000098805",33.0747417303323,-1.44491730446403,0.32233546711947,-4.48265069114621,7.37215492572494e-06,0.000423062571325845,"vwa11","DOWN","vwa11"
"ENSDARG00000006588","ENSDARG00000006588",1119.14497435658,-0.907110304711566,0.103056876963314,-8.80203564711625,1.34356489545196e-18,1.6191537654779e-15,"zgc:111983","DOWN","zgc:111983"
"ENSDARG00000089853","ENSDARG00000089853",32.389579181334,1.18870307812508,0.310358994101083,3.83009063928697,0.000128096066802235,0.00447070548650322,"si:dkey-22n8.3","UP","si:dkey-22n8.3"
"ENSDARG00000043587","ENSDARG00000043587",72.5774826400831,-0.774415444933434,0.248493372836275,-3.11644305075159,0.00183047032042195,0.0325810994391698,"srd5a2a","DOWN","srd5a2a"
"ENSDARG00000059826","ENSDARG00000059826",366.448122443543,-0.927814837923589,0.111733492411544,-8.30382025924869,1.00816122840292e-16,8.26167963451623e-14,"crtac1a","DOWN","crtac1a"
"ENSDARG00000031952","ENSDARG00000031952",518.197501922905,-0.864763498751006,0.12640746242172,-6.84107949154132,7.85986243305366e-12,2.92772730301764e-09,"mb","DOWN","mb"
"ENSDARG00000096579","ENSDARG00000096579",37.3597485862724,-1.07601858066679,0.277133146987575,-3.88267730642497,0.000103312632287421,0.00384131741864319,"si:dkey-9c18.3","DOWN","si:dkey-9c18.3"
"ENSDARG00000096577","ENSDARG00000096577",73.8520913772806,-0.726769256515742,0.211703855294583,-3.43295239240898,0.000597046923085564,0.0145442334283638,"adgre9","DOWN","adgre9"
"ENSDARG00000102825","ENSDARG00000102825",87.2332115073971,-0.643933116157167,0.189534576171132,-3.39744403984503,0.000680184980115841,0.0160540895018816,"olfm2b","DOWN","olfm2b"
"ENSDARG00000105060","ENSDARG00000105060",112.593278557207,-0.529768082379448,0.162283123875579,-3.26446810812945,0.00109669808663395,0.0224680537008697,"rdh8b","DOWN","rdh8b"
"ENSDARG00000103295","ENSDARG00000103295",187.03770709788,-0.541875856136589,0.152746170858709,-3.54755771022127,0.000388820558816494,0.0105787075544137,"cyp3a65","DOWN","cyp3a65"
"ENSDARG00000098899","ENSDARG00000098899",115.785911369958,-0.604433619167491,0.168109184454681,-3.59548243082719,0.000323790981230033,0.00908699429104068,"zmp:0000001082","DOWN","zmp:0000001082"
"ENSDARG00000010145","ENSDARG00000010145",154.139604244477,0.644758376554348,0.163545906360854,3.94236939891192,8.06805854556279e-05,0.00308377454147285,"tor4aa","UP","tor4aa"
"ENSDARG00000063665","ENSDARG00000063665",99.4554453314834,-0.633212215453431,0.200975811017516,-3.15068869356742,0.00162886002208911,0.0296099869321557,"mat2al","DOWN","mat2al"
"ENSDARG00000003259","ENSDARG00000003259",110.096790503325,-0.718628438670852,0.156175387332058,-4.60141928217481,4.19621771510798e-06,0.00026628568910964,"loxa","DOWN","loxa"
"ENSDARG00000091558","ENSDARG00000091558",38.0391594688599,-1.88700133840757,0.412342208650337,-4.57629924567759,4.73273437643579e-06,0.000296512321620918,"si:ch211-251f6.7","DOWN","si:ch211-251f6.7"
"ENSDARG00000044225","ENSDARG00000044225",198.10543051887,0.746775704313397,0.240530050400447,3.10470855126054,0.00190466600374124,0.0336387003609024,"","UP",""
"ENSDARG00000043729","ENSDARG00000043729",261.074381475232,-0.87059100656771,0.111492323194509,-7.80852870963039,5.78594163007027e-15,3.70426831797655e-12,"plac8.1","DOWN","plac8.1"
"ENSDARG00000013871","ENSDARG00000013871",198.413326747162,-0.821520308310438,0.182859618037934,-4.49262837320385,7.03494855708721e-06,0.000408286093736673,"slc5a1","DOWN","slc5a1"
"ENSDARG00000069377","ENSDARG00000069377",47.9473414690775,0.872262354946385,0.242815371445932,3.59228639337034,0.000327789316779534,0.00918662070159004,"si:dkey-242g16.2","UP","si:dkey-242g16.2"
"ENSDARG00000057456","ENSDARG00000057456",145.180904145448,1.13576254871612,0.312907995443433,3.6297012708371,0.000283749410013576,0.00815311944312501,"ppp3ccb","UP","ppp3ccb"
"ENSDARG00000103950","ENSDARG00000103950",628.825623267452,0.529095940656522,0.0897889693047798,5.89266081071227,3.8002596200349e-09,6.51687465995232e-07,"pcdh1gc6","UP","pcdh1gc6"
"ENSDARG00000056885","ENSDARG00000056885",170.784203979971,0.832178192869486,0.156663922881435,5.31186872870078,1.08506756088713e-07,1.2630556318122e-05,"per1a","UP","per1a"
"ENSDARG00000057035","ENSDARG00000057035",443.728925245222,-0.580174102044007,0.11346714036173,-5.11314641573261,3.16836524791729e-07,3.12068744394623e-05,"stoml3b","DOWN","stoml3b"
"ENSDARG00000068992","ENSDARG00000068992",11084.3658492113,0.581178850938199,0.122538405785007,4.74283019446063,2.10752919101909e-06,0.000153654628243445,"hspa8","UP","hspa8"
"ENSDARG00000090814","ENSDARG00000090814",59.9195661287501,1.0091933225799,0.231190396841122,4.36520433534025,1.2700398093379e-05,0.000667161681382195,"si:dkey-18a10.3","UP","si:dkey-18a10.3"
"ENSDARG00000004763","ENSDARG00000004763",15.7937796018101,1.37561533146456,0.459576078201562,2.99322657708315,0.00276044730686856,0.0435025261352433,"hhla2a.2","UP","hhla2a.2"
"ENSDARG00000091209","ENSDARG00000091209",399.495918253342,1.24728384313976,0.193883027772569,6.43317704220539,1.24963951321409e-10,3.71034271119086e-08,"ucp3","UP","ucp3"
"ENSDARG00000112575","ENSDARG00000112575",77.515624060369,-0.733461284244967,0.219566817895032,-3.34049238986381,0.000836299726609216,0.0186777611998291,"CU467905.1","DOWN","CU467905.1"
"ENSDARG00000036028","ENSDARG00000036028",1423.84698959929,0.751416511677085,0.123101459628841,6.10404225865929,1.03418923406611e-09,2.18427163281572e-07,"arrdc3b","UP","arrdc3b"
"ENSDARG00000059342","ENSDARG00000059342",55.1374192824917,-0.778979790001628,0.265048984753412,-2.93900310814755,0.00329269772039032,0.0490937262482645,"avil","DOWN","avil"
"ENSDARG00000045015","ENSDARG00000045015",89.1262147075679,-0.751180890347162,0.188056227353307,-3.99444836748691,6.48450501032175e-05,0.00259468855754808,"cyp27b1","DOWN","cyp27b1"
"ENSDARG00000055036","ENSDARG00000055036",142.098348872414,0.958349590751249,0.134961902062114,7.10088977784401,1.23956210914761e-12,5.52063237611025e-10,"itih3a","UP","itih3a"
"ENSDARG00000076074","ENSDARG00000076074",350.473485720147,-0.589736358387927,0.157579378190852,-3.74247166830212,0.000182219082523579,0.00583300366196964,"dda1","DOWN","dda1"
"ENSDARG00000075629","ENSDARG00000075629",119.263426691344,0.547811013152332,0.16491978514017,3.32168158409091,0.00089476739913343,0.0195219379191124,"si:dkey-197i20.6","UP","si:dkey-197i20.6"
"ENSDARG00000074508","ENSDARG00000074508",313.568519650434,-0.651489165102319,0.138498021637994,-4.70396008114239,2.55163158718335e-06,0.000181511376134116,"si:dkey-28e7.3","DOWN","si:dkey-28e7.3"
"ENSDARG00000100635","ENSDARG00000100635",35.144275426997,-1.44776070089333,0.319114325246627,-4.53680886865368,5.71118221681134e-06,0.00034312313805224,"chia.1","DOWN","chia.1"
"ENSDARG00000099185","ENSDARG00000099185",108.514779426152,-1.51890817341667,0.313721617552014,-4.84157956748021,1.28811077710583e-06,9.99603238279058e-05,"chia.2","DOWN","chia.2"
"ENSDARG00000025847","ENSDARG00000025847",1266.54950655752,0.536832539895691,0.0912792788448026,5.88120925898679,4.07279857721156e-09,6.89582020258953e-07,"sox12","UP","sox12"
"ENSDARG00000057093","ENSDARG00000057093",1359.41339295712,0.5352441852147,0.0856573123865876,6.24866891455854,4.13965372652425e-10,1.04702575179385e-07,"kdm5ba","UP","kdm5ba"
"ENSDARG00000006307","ENSDARG00000006307",331.236693379049,0.611309503999278,0.114540638219344,5.33705341180854,9.44692180723511e-08,1.12522725037689e-05,"shisa4","UP","shisa4"
"ENSDARG00000089724","ENSDARG00000089724",57.4251825353385,-2.14310202276053,0.244884808584634,-8.75146986514624,2.10591585080841e-18,2.39688322419511e-15,"cyldb","DOWN","cyldb"
"ENSDARG00000044861","ENSDARG00000044861",4434.68990070555,-0.774729002580649,0.150444546704517,-5.14959843710564,2.61044742930852e-07,2.64753645961602e-05,"opn1lw2","DOWN","opn1lw2"
"ENSDARG00000016918","ENSDARG00000016918",210.473266897165,-1.16304108017527,0.247321943875627,-4.70253897389769,2.56946153029124e-06,0.000182147260799573,"ace2","DOWN","ace2"
"ENSDARG00000097231","ENSDARG00000097231",34.2235722943162,-0.961955068127683,0.297571458968795,-3.23268592848671,0.00122632304820754,0.0240879005643603,"ugt1b2","DOWN","ugt1b2"
"ENSDARG00000074149","ENSDARG00000074149",371.139491096929,-0.500355199942679,0.109416017835164,-4.57296116091949,4.80879303954278e-06,0.000300358972564369,"itpr1b","DOWN","itpr1b"
"ENSDARG00000103383","ENSDARG00000103383",13.4437932181736,-1.6152423847093,0.450351173248625,-3.58662857045023,0.000334980936678243,0.00936255723018712,"dnah9","DOWN","dnah9"
"ENSDARG00000019274","ENSDARG00000019274",273.765582742368,-0.825486590928986,0.154799266676802,-5.33262597847107,9.68025666215053e-08,1.14202629260923e-05,"rasd1","DOWN","rasd1"
"ENSDARG00000096631","ENSDARG00000096631",107.033526520885,-0.545302003817511,0.167999901935841,-3.24584715546895,0.0011710169193927,0.0234054864659494,"MED9","DOWN","MED9"
"ENSDARG00000059163","ENSDARG00000059163",1143.28147084363,-0.901255739532899,0.139803367003255,-6.4465953778632,1.14390640314002e-10,3.44635448251906e-08,"rbp3","DOWN","rbp3"
"ENSDARG00000103543","ENSDARG00000103543",3468.31120443306,-0.812290970800403,0.180110908149089,-4.50994878182513,6.48432794729647e-06,0.00038064305632167,"gngt2b","DOWN","gngt2b"
"ENSDARG00000100585","ENSDARG00000100585",254.115709462018,-0.500149544751952,0.166932355445315,-2.99612105405051,0.00273437860313552,0.043191375823005,"coa3a","DOWN","coa3a"
"ENSDARG00000011785","ENSDARG00000011785",37.5492059504551,-1.00041123290325,0.279889042149759,-3.57431368237692,0.000351147753761556,0.00972157301528784,"tbx6","DOWN","tbx6"
"ENSDARG00000021154","ENSDARG00000021154",316.373815541799,-0.729869248946139,0.144777938108931,-5.04130158558404,4.6237610324037e-07,4.30577237594793e-05,"zgc:92040","DOWN","zgc:92040"
"ENSDARG00000045947","ENSDARG00000045947",2247.90224894435,0.609717983071576,0.0668959808135513,9.11441876860955,7.90932849026199e-20,1.2464493290769e-16,"hrc","UP","hrc"
"ENSDARG00000099712","ENSDARG00000099712",45.1269010806792,-0.8241444538903,0.27989994330775,-2.94442522621075,0.00323555118834056,0.0484552172481967,"zgc:163073","DOWN","zgc:163073"
"ENSDARG00000104687","ENSDARG00000104687",758.754562116995,0.972221537713135,0.105625929293283,9.20438328181377,3.43638817507444e-20,5.86677371189584e-17,"slc16a9b","UP","slc16a9b"
"ENSDARG00000055652","ENSDARG00000055652",90.3330090574342,-0.573554191628517,0.179088276082799,-3.20263394217577,0.0013617695688556,0.0259039676482309,"aclyb","DOWN","aclyb"
"ENSDARG00000006811","ENSDARG00000006811",79.3502479987296,-0.778728133222989,0.203703677747459,-3.82284768657155,0.000131919273708101,0.00457514533943511,"sult1st6","DOWN","sult1st6"
"ENSDARG00000007906","ENSDARG00000007906",14.6494093245413,-1.71810115527578,0.503142497551131,-3.41474068208913,0.000638427613519286,0.015250044581652,"lrp2b","DOWN","lrp2b"
"ENSDARG00000077300","ENSDARG00000077300",187.305750920576,0.685617774467801,0.217459770919757,3.15284878471059,0.00161685538514212,0.0294178652534695,"usp42","UP","usp42"
"ENSDARG00000056079","ENSDARG00000056079",202.18168753723,0.84294234230572,0.177466514635065,4.74986700470855,2.035504709361e-06,0.000149467329679853,"l3mbtl2","UP","l3mbtl2"
"ENSDARG00000075903","ENSDARG00000075903",187.121902615893,1.17418123483883,0.197706702063892,5.93900572201834,2.86755858864771e-09,5.12103956445686e-07,"chadlb","UP","chadlb"
"ENSDARG00000056059","ENSDARG00000056059",173.167277281792,0.822869077869549,0.214492213183218,3.83635874541823,0.000124871963619031,0.004395621853373,"rangap1b","UP","rangap1b"
"ENSDARG00000041323","ENSDARG00000041323",321.990879298097,0.686601385746068,0.146206917459936,4.69609371207907,2.65183915965168e-06,0.000185420576326908,"csdc2a","UP","csdc2a"
"ENSDARG00000045147","ENSDARG00000045147",562.458955966255,0.841966362054473,0.105850214149228,7.9543189290809,1.80119588874001e-15,1.27245173009023e-12,"tmem184ba","UP","tmem184ba"
"ENSDARG00000071592","ENSDARG00000071592",110.164793797011,-0.887488147458209,0.18121928730684,-4.8973161778057,9.71544471069347e-07,8.09106974747874e-05,"aqp8a.2","DOWN","aqp8a.2"
"ENSDARG00000101715","ENSDARG00000101715",64.366635198713,0.724798047872155,0.210074921895735,3.45018834866871,0.00056019556288231,0.0138775411085488,"arsg","UP","arsg"
"ENSDARG00000043820","ENSDARG00000043820",236.286984434792,-0.640104659186844,0.193196626084544,-3.31322897381619,0.00092225442893581,0.0199727552701987,"nme2a","DOWN","nme2a"
"ENSDARG00000019492","ENSDARG00000019492",125.466902595475,-0.80462596938046,0.177201307882746,-4.54074509378272,5.60557720913971e-06,0.00033776900083425,"shbg","DOWN","shbg"
"ENSDARG00000045074","ENSDARG00000045074",173.047721158031,0.820968947916396,0.15070414446084,5.44755388681247,5.1067246418009e-08,6.49822780972515e-06,"arl4d","UP","arl4d"
"ENSDARG00000061259","ENSDARG00000061259",133.772158881151,0.656127109446068,0.145692466427771,4.50350746015652,6.68410203318898e-06,0.000391249138154122,"sost","UP","sost"
"ENSDARG00000061473","ENSDARG00000061473",136.26253139579,0.769134465927828,0.153142672396146,5.02233932511147,5.10458959143282e-07,4.6895841685957e-05,"tbkbp1","UP","tbkbp1"
"ENSDARG00000061424","ENSDARG00000061424",73.5498513042679,0.75958410085779,0.198717330159361,3.82243511549116,0.000132140255186413,0.00457514533943511,"znf646","UP","znf646"
"ENSDARG00000074806","ENSDARG00000074806",135.183358141346,0.891954237314413,0.178365526812701,5.00070979663598,5.71196347618378e-07,5.20093314384787e-05,"afap1l2","UP","afap1l2"
"ENSDARG00000075441","ENSDARG00000075441",65.2228840558084,1.14505088414121,0.35705975874156,3.20688864008894,0.00134178926030703,0.0256190462030849,"vwa2","UP","vwa2"
"ENSDARG00000061020","ENSDARG00000061020",197.808660309678,0.598393952982377,0.162744375316771,3.67689483472251,0.0002360903139621,0.00713389714180169,"ccdc186","UP","ccdc186"
"ENSDARG00000079227","ENSDARG00000079227",21.6670894990213,-3.01032442120406,0.450078674344669,-6.68844047229565,2.25561361896352e-11,7.57553380519765e-09,"plekhs1","DOWN","plekhs1"
"ENSDARG00000057498","ENSDARG00000057498",106.859943372736,0.629070641722343,0.183159162523796,3.43455731645756,0.000593522540323501,0.0144755908138185,"habp2","UP","habp2"
"ENSDARG00000061011","ENSDARG00000061011",113.097229119421,-0.690690613246602,0.168572789618337,-4.09728411572464,4.18025713590839e-05,0.00184570965395162,"hlfb","DOWN","hlfb"
"ENSDARG00000053526","ENSDARG00000053526",7.89161890981588,-2.00140217234667,0.671406967157944,-2.98090766144203,0.00287395435938007,0.044703249905471,"enpp7.1","DOWN","enpp7.1"
"ENSDARG00000074852","ENSDARG00000074852",58.6029769757014,-0.761688612244396,0.206304330624236,-3.69206312799967,0.000222442230923399,0.00678150890614237,"myo15b","DOWN","myo15b"
"ENSDARG00000006413","ENSDARG00000006413",2033.85360865106,-0.548249186146719,0.141288987964156,-3.88033911238578,0.000104310926737522,0.00386440860049116,"rpl38","DOWN","rpl38"
"ENSDARG00000097539","ENSDARG00000097539",133.798802929363,-1.31387286151607,0.16859478807137,-7.7930811298857,6.53946023550809e-15,4.05981581348043e-12,"si:ch211-39f2.3","DOWN","si:ch211-39f2.3"
"ENSDARG00000031588","ENSDARG00000031588",167.760779763907,-2.11763227197267,0.223138653079811,-9.49020818555917,2.30573311090351e-21,4.29432311300728e-18,"si:dkey-239b22.1","DOWN","si:dkey-239b22.1"
"ENSDARG00000101200","ENSDARG00000101200",803.225561469812,0.609901963453612,0.08865652718258,6.87938026489099,6.01134990366686e-12,2.2806393606745e-09,"zgc:112964","UP","zgc:112964"
"ENSDARG00000103634","ENSDARG00000103634",147.261696513914,-1.67490794539141,0.194153237655466,-8.62673198560623,6.31298783019899e-18,6.46670908386433e-15,"CU914622.2","DOWN","CU914622.2"
"ENSDARG00000100106","ENSDARG00000100106",45.4025447146872,-1.01120545207546,0.329195744974455,-3.07174520786691,0.00212811292455277,0.0364254393434816,"CR385054.1","DOWN","CR385054.1"
"ENSDARG00000003077","ENSDARG00000003077",109.087758569517,0.730547906442838,0.181453761547756,4.02608300986126,5.67136748779981e-05,0.00230992655512037,"gpx9","UP","gpx9"
"ENSDARG00000113315","ENSDARG00000113315",49.4782180513334,-1.43153202064499,0.354416846623249,-4.0391195686212,5.3652211464723e-05,0.00220717441019635,"zgc:153932","DOWN","zgc:153932"
"ENSDARG00000052779","ENSDARG00000052779",62.7253349481506,-2.62088955696717,0.326640286724907,-8.02377925652036,1.0254049790399e-15,7.78054511318163e-13,"zgc:153932","DOWN","zgc:153932"
"ENSDARG00000095409","ENSDARG00000095409",38.6617520792593,-1.75090918831575,0.361564001252195,-4.84259821843953,1.28152253266802e-06,9.98271943983643e-05,"si:ch211-226h7.8","DOWN","si:ch211-226h7.8"
"ENSDARG00000074150","ENSDARG00000074150",30.1693199922428,-1.78993838395216,0.33966755725412,-5.26967720562441,1.36663878003895e-07,1.54686898821315e-05,"si:ch211-226h7.5","DOWN","si:ch211-226h7.5"
"ENSDARG00000109626","ENSDARG00000109626",91.15798029916,-1.30314262681122,0.210403505766882,-6.19354046436399,5.88275770545627e-10,1.38528801277796e-07,"si:ch211-226h7.3","DOWN","si:ch211-226h7.3"
"ENSDARG00000101010","ENSDARG00000101010",80.3103825789633,-0.725947331501953,0.197732069240043,-3.6713687076256,0.000241255003131652,0.00721546167760315,"hpdl","DOWN","hpdl"
"ENSDARG00000037618","ENSDARG00000037618",559.890349122655,0.760503512039409,0.0957187109594096,7.94519174377419,1.93890634380694e-15,1.32407914218576e-12,"ddit4","UP","ddit4"
"ENSDARG00000068515","ENSDARG00000068515",105.429542686046,-0.825373088042859,0.17364509320816,-4.75321860695152,2.0020367581825e-06,0.000147538586564334,"chs1","DOWN","chs1"
"ENSDARG00000098631","ENSDARG00000098631",286.21295544213,-0.715157284306597,0.197491219174883,-3.62121053935725,0.000293227760474041,0.00837846182542772,"CABZ01044277.1","DOWN","CABZ01044277.1"
"ENSDARG00000115956","ENSDARG00000115956",1968.08399860437,-0.58436598969175,0.0821518712676092,-7.11324015722273,1.13349786799777e-12,5.16043796037116e-10,"CABZ01044281.1","DOWN","CABZ01044281.1"
"ENSDARG00000099997","ENSDARG00000099997",90.3940392306328,-0.81442598487233,0.267075332754674,-3.04942420729074,0.00229280478292714,0.038282552231319,"cox20","DOWN","cox20"
"ENSDARG00000014840","ENSDARG00000014840",934.485519767636,-0.952019229082361,0.148504018049556,-6.41073044073912,1.4482406596685e-10,4.06439813625048e-08,"prph2b","DOWN","prph2b"
"ENSDARG00000075730","ENSDARG00000075730",35.9699478341706,1.12303665867769,0.334525724552046,3.35710104262241,0.000787643226483891,0.0179094858834356,"dnph1","UP","dnph1"
"ENSDARG00000101795","ENSDARG00000101795",119.705913541998,-0.6753530398783,0.205446598453364,-3.28724371667611,0.00101173232060039,0.0212370492337502,"CABZ01033394.1","DOWN","CABZ01033394.1"
"ENSDARG00000074760","ENSDARG00000074760",119.309755535157,-0.555675819364353,0.179919056923591,-3.08847672317635,0.00201185453334911,0.0348999693689443,"ttc7a","DOWN","ttc7a"
"ENSDARG00000031427","ENSDARG00000031427",1840.09695146137,-0.578283719491149,0.139795757439445,-4.13663282837209,3.52439376349204e-05,0.00159391291462829,"calm2a","DOWN","calm2a"
"ENSDARG00000069715","ENSDARG00000069715",9.37169392499634,1.66758854867828,0.555296068100239,3.00306205009408,0.00267277930188222,0.0424803953123826,"foxi2","UP","foxi2"
"ENSDARG00000056640","ENSDARG00000056640",157.609613500713,1.9853638275143,0.514137312954395,3.86154394456565,0.000112672740796365,0.0041000469639345,"rpia","UP","rpia"
"ENSDARG00000062532","ENSDARG00000062532",284.055170914954,0.699752292533855,0.117249735696612,5.9680500631958,2.40105705391677e-09,4.43157260032368e-07,"washc2c","UP","washc2c"
"ENSDARG00000038703","ENSDARG00000038703",24.1924041496004,2.48201275706357,0.567201625047569,4.37589147748901,1.20937176512615e-05,0.00063856699361184,"hkdc1","UP","hkdc1"
"ENSDARG00000094491","ENSDARG00000094491",39.2548232411224,0.941349856985134,0.250954946011577,3.75107114621964,0.000176080722522491,0.00570785721885802,"si:ch211-202m22.1","UP","si:ch211-202m22.1"
"ENSDARG00000000551","ENSDARG00000000551",1598.62689807997,0.5921928067069,0.0787842512192247,7.51663939864158,5.62021522998392e-14,3.19837081713001e-11,"slc1a4","UP","slc1a4"
"ENSDARG00000022614","ENSDARG00000022614",89.1660453434565,-0.830835331021601,0.21015673360906,-3.95340809096865,7.70458665815114e-05,0.00298072538655401,"ddx43","DOWN","ddx43"
"ENSDARG00000060410","ENSDARG00000060410",207.419879657552,-0.507542120170163,0.136402790571583,-3.72090716064793,0.000198508411192112,0.006254988795795,"thbs2a","DOWN","thbs2a"
"ENSDARG00000092725","ENSDARG00000092725",92.4119777637937,0.711361418626798,0.200288459217639,3.55168451245517,0.000382773512321967,0.0104419187043144,"si:dkey-188i13.8","UP","si:dkey-188i13.8"
"ENSDARG00000039064","ENSDARG00000039064",184.745086654816,-0.528193449798475,0.146849521199559,-3.59683467459655,0.000322113066263124,0.00905230505971554,"st3gal7","DOWN","st3gal7"
"ENSDARG00000009160","ENSDARG00000009160",215.296613804054,-0.500330983825951,0.13995734887578,-3.57488183253615,0.000350386112796966,0.00971361338683552,"kmo","DOWN","kmo"
"ENSDARG00000052623","ENSDARG00000052623",278.844419558343,-0.626564389334516,0.1118121174455,-5.60372528174253,2.09793131007504e-08,3.06033472741674e-06,"bsdc1","DOWN","bsdc1"
"ENSDARG00000100613","ENSDARG00000100613",102.207651189197,-0.645016080031424,0.16745374767178,-3.85190590834489,0.000117202059008393,0.00420511135359887,"CABZ01089777.1","DOWN","CABZ01089777.1"
"ENSDARG00000104080","ENSDARG00000104080",60.2364422955624,0.855114106760534,0.273585331737596,3.12558462593565,0.00177452004362092,0.031695372392033,"pcdh2ab12","UP","pcdh2ab12"
"ENSDARG00000102198","ENSDARG00000102198",51.0272417070851,-0.897721193205164,0.267703152017278,-3.35342033308306,0.000798193883328718,0.0180293253448241,"si:ch73-233f7.3","DOWN","si:ch73-233f7.3"
"ENSDARG00000114554","ENSDARG00000114554",47.3591598758467,-0.921711341576746,0.250980223907813,-3.67244608848265,0.00024023984385448,0.00721546167760315,"cdx1a","DOWN","cdx1a"
"ENSDARG00000103019","ENSDARG00000103019",164.990542319168,-0.979912381861753,0.250458742503394,-3.91247026183753,9.13567911002795e-05,0.00344682611283872,"gstp2","DOWN","gstp2"
"ENSDARG00000089094","ENSDARG00000089094",28.4302676705436,1.29412045187818,0.342403468209343,3.77951911131624,0.000157131533320032,0.0052089866070024,"si:dkey-160o24.3","UP","si:dkey-160o24.3"
