"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000045442","ENSDARG00000045442",689.121333953708,0.907736935905768,0.107810527571655,8.41974300981367,3.77311048550933e-17,1.70725703248326e-13,"cpb1","UP","cpb1"
"ENSDARG00000061355","ENSDARG00000061355",49.4392556265974,1.22900083525963,0.294202753670128,4.1773940587845,2.94867927387615e-05,0.0113069355749447,"aoc1","UP","aoc1"
"ENSDARG00000103878","ENSDARG00000103878",354.565095436568,1.07695120190841,0.217056842990602,4.96160907470231,6.99115927339844e-07,0.000451908535432475,"anpepb","UP","anpepb"
"ENSDARG00000104384","ENSDARG00000104384",258.210712826403,0.501202522447797,0.129451917825028,3.87172728584247,0.000108066823288409,0.0330392406767158,"agbl1","UP","agbl1"
"ENSDARG00000043722","ENSDARG00000043722",194.240913413983,1.01638170220818,0.204222855343027,4.97682642082833,6.46352343318609e-07,0.000443123497431521,"cpa4","UP","cpa4"
"ENSDARG00000045808","ENSDARG00000045808",171.269134913413,1.07737401321553,0.221233171997188,4.86985746074837,1.11678780159006e-06,0.000664900190083512,"rlbp1b","UP","rlbp1b"
"ENSDARG00000077569","ENSDARG00000077569",93.4000966868122,0.895268623550237,0.228257221635215,3.92219189008178,8.77470640623819e-05,0.0279604165823567,"lrrn3a","UP","lrrn3a"
"ENSDARG00000104593","ENSDARG00000104593",64.3869767703661,1.00076616039113,0.2321691112702,4.31050519561332,1.62882001670218e-05,0.00722557334468044,"cyp2k18","UP","cyp2k18"
"ENSDARG00000038296","ENSDARG00000038296",619.562854270777,0.729994249833716,0.170894504769771,4.27160750907214,1.94068926691495e-05,0.00844349114897764,"tmem86b","UP","tmem86b"
"ENSDARG00000030157","ENSDARG00000030157",132.479509823733,0.717883297326421,0.162778800557482,4.41017684654161,1.03286233993254e-05,0.0047688729752314,"mybpc2a","UP","mybpc2a"
"ENSDARG00000004748","ENSDARG00000004748",2529.56645082028,0.581714590405718,0.106126159545413,5.48134967756741,4.22093277607557e-08,3.41051368306906e-05,"zgc:100868","UP","zgc:100868"
"ENSDARG00000045758","ENSDARG00000045758",56.9101243769342,1.30782546839361,0.333314776047154,3.92369484456516,8.72011775755763e-05,0.0279604165823567,"cracr2ab","UP","cracr2ab"
"ENSDARG00000045768","ENSDARG00000045768",803.910123592866,-0.565600970029419,0.140959740716941,-4.01250007379905,6.0079060237321e-05,0.0209003104933791,"cry1a","DOWN","cry1a"
"ENSDARG00000101757","ENSDARG00000101757",55.6870046952809,0.961082581302405,0.247869169652915,3.87737846803692,0.000105588041228187,0.0327236143115958,"si:dkey-27n6.4","UP","si:dkey-27n6.4"
"ENSDARG00000104118","ENSDARG00000104118",22.980749920491,2.80799430792024,0.5622085339095,4.99457788090469,5.8964593520699e-07,0.000430327407681385,"antxr2a","UP","antxr2a"
"ENSDARG00000035256","ENSDARG00000035256",1161.33022451207,0.994283711177244,0.250119475157527,3.97523507736068,7.03097719664735e-05,0.0237416161338731,"eef2l2","UP","eef2l2"
"ENSDARG00000059558","ENSDARG00000059558",110.248228491008,0.737835522860337,0.173360250551671,4.25608246707293,2.08039997795126e-05,0.0088805602077678,"tecta","UP","tecta"
"ENSDARG00000044528","ENSDARG00000044528",126.30796932944,0.901191314875168,0.235104593537004,3.83315060466195,0.000126512444896321,0.0376607572807153,"slc15a1b","UP","slc15a1b"
"ENSDARG00000001993","ENSDARG00000001993",5114.43749358348,0.959300720049447,0.208589851256203,4.59898079543272,4.24562913954317e-06,0.00218302531029601,"myhb","UP","myhb"
"ENSDARG00000076146","ENSDARG00000076146",79.2322851808074,1.01795905948142,0.197891154546896,5.14403517333663,2.68899154895873e-07,0.000202785816012141,"zgc:172075","UP","zgc:172075"
"ENSDARG00000055313","ENSDARG00000055313",26.1429502201562,1.2247320243707,0.312082393704088,3.92438679361058,8.69509355985717e-05,0.0279604165823567,"slc12a10.1","UP","slc12a10.1"
"ENSDARG00000039730","ENSDARG00000039730",478.857380356536,1.21016909241514,0.290994140157928,4.15874041916569,3.20007304026865e-05,0.0120664087438397,"zgc:112160","UP","zgc:112160"
"ENSDARG00000029204","ENSDARG00000029204",339.612331281215,0.627390213493852,0.138434654082714,4.53203150360739,5.84191347395196e-06,0.00287320544423237,"tyrp1a","UP","tyrp1a"
"ENSDARG00000043093","ENSDARG00000043093",184.537352405604,0.961094417563293,0.177053627780096,5.42826729739189,5.69037748610912e-08,4.43927931881837e-05,"mpeg1.2","UP","mpeg1.2"
"ENSDARG00000069844","ENSDARG00000069844",157.839018768928,0.700705526707791,0.166834563043413,4.20000216936736,2.66912422946432e-05,0.01059408185393,"acod1","UP","acod1"
"ENSDARG00000006008","ENSDARG00000006008",502.042309951986,0.845883644997925,0.138752568720785,6.09634583919031,1.08520503251735e-09,1.06746428937706e-06,"dct","UP","dct"
