"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000075505","ENSDARG00000075505",68.2421958791292,1.01232354709181,0.215438320989316,4.69890195227623,2.61563980799128e-06,0.000351160780482562,"si:ch211-132g1.7","UP","si:ch211-132g1.7"
"ENSDARG00000013741","ENSDARG00000013741",226.240683352274,-0.500881445947172,0.138548253201981,-3.61521299887461,0.00030010077847418,0.00939246334471246,"lancl1","DOWN","lancl1"
"ENSDARG00000113858","ENSDARG00000113858",36.4175112805229,1.80872455226927,0.400545099993874,4.5156576682549,6.31205622475782e-06,0.000649254691356305,"AL928650.4","UP","AL928650.4"
"ENSDARG00000070543","ENSDARG00000070543",251.390285372025,0.867485325644186,0.184479503892835,4.70233986615723,2.57196916960782e-06,0.000351160780482562,"grin2ab","UP","grin2ab"
"ENSDARG00000062122","ENSDARG00000062122",76.8972092129538,0.78368161860994,0.269537085520363,2.90750943268894,0.00364319356707525,0.0448961737541499,"klhl5","UP","klhl5"
"ENSDARG00000074275","ENSDARG00000074275",314.066021099684,0.527789494691655,0.145102124775739,3.63736572091811,0.000275440705294808,0.00889592549658693,"limch1a","UP","limch1a"
"ENSDARG00000019945","ENSDARG00000019945",651.349419134899,0.69522590495293,0.189108082192663,3.67634157616085,0.000236602674639833,0.00802551211358535,"ptprdb","UP","ptprdb"
"ENSDARG00000037429","ENSDARG00000037429",93.8485604444711,0.778555152052077,0.216485994849627,3.59633034272202,0.000322737906324143,0.00979486382686142,"tll1","UP","tll1"
"ENSDARG00000037410","ENSDARG00000037410",110.611209419011,-0.833311424256659,0.198998632387526,-4.18752337269277,2.82014986342333e-05,0.00188627714608982,"med28","DOWN","med28"
"ENSDARG00000052764","ENSDARG00000052764",89.1588331690872,-0.569563074031506,0.199869378464183,-2.8496765157729,0.00437637142328489,0.0497973067927351,"chrnb3a","DOWN","chrnb3a"
"ENSDARG00000038056","ENSDARG00000038056",591.829538441169,-0.614266076415635,0.156026269883938,-3.93694008625959,8.25272010557694e-05,0.00410028749057503,"fgfbp2b","DOWN","fgfbp2b"
"ENSDARG00000094677","ENSDARG00000094677",143.504966255217,0.64279635610281,0.166494759563183,3.86076028932835,0.000113034755787308,0.00494461349609141,"si:dkey-92j12.5","UP","si:dkey-92j12.5"
"ENSDARG00000074677","ENSDARG00000074677",224.141211100589,1.21879903030694,0.253680093145976,4.80447249601729,1.55160027012323e-06,0.000256742622088478,"frem3","UP","frem3"
"ENSDARG00000036995","ENSDARG00000036995",255.112753706546,-0.558917650589361,0.168247318386923,-3.32200035012745,0.000893745817149567,0.0191125983491438,"lsm6","DOWN","lsm6"
"ENSDARG00000053222","ENSDARG00000053222",233.083434542677,-0.545431099818435,0.133915873280159,-4.07293837883852,4.64237099920481e-05,0.00270980606576283,"asb5b","DOWN","asb5b"
"ENSDARG00000005479","ENSDARG00000005479",1885.1065286231,0.511395689292615,0.132444896241307,3.86119589207032,0.000112833390861423,0.00494461349609141,"tenm3","UP","tenm3"
"ENSDARG00000078016","ENSDARG00000078016",179.739826049736,0.659023537582356,0.218761706964368,3.01251780637137,0.00259090235569579,0.0366782097527533,"dtx4b","UP","dtx4b"
"ENSDARG00000078908","ENSDARG00000078908",165.290230276716,0.768271935096664,0.213066154249245,3.60579059496207,0.000311204019881898,0.00956688415885726,"fbxo41","UP","fbxo41"
"ENSDARG00000098805","ENSDARG00000098805",32.0738406750923,1.57733402170854,0.370349619005023,4.25904048705705,2.05306285451964e-05,0.00150840668180133,"vwa11","UP","vwa11"
"ENSDARG00000079632","ENSDARG00000079632",160.238713101222,-0.610646456493983,0.179003801974065,-3.41136026028349,0.000646396244715181,0.015629319111417,"si:dkey-28b4.7","DOWN","si:dkey-28b4.7"
"ENSDARG00000093997","ENSDARG00000093997",236.149389696404,-0.504410037447176,0.127993957549469,-3.94088945372461,8.11800338689854e-05,0.00406519701182348,"si:dkey-9i23.15","DOWN","si:dkey-9i23.15"
"ENSDARG00000030972","ENSDARG00000030972",608.457843930975,0.551221491190701,0.0986315885005949,5.58869120502278,2.28787372478904e-08,9.67465535755793e-06,"dnaja1","UP","dnaja1"
"ENSDARG00000006588","ENSDARG00000006588",893.091075777791,0.630732663820622,0.108031526087693,5.83841297686226,5.27003968042713e-09,2.78565514107911e-06,"zgc:111983","UP","zgc:111983"
"ENSDARG00000052766","ENSDARG00000052766",83.1641465793823,0.847477211409342,0.226050326114386,3.74906431668009,0.000177495565077572,0.00652039210011799,"EVI5L","UP","EVI5L"
"ENSDARG00000008279","ENSDARG00000008279",73.3002354690399,0.6669414413383,0.222225885531316,3.00118701178182,0.00268929346432988,0.0373536973231629,"map2k7","UP","map2k7"
"ENSDARG00000008131","ENSDARG00000008131",242.864228635222,-0.523108946446646,0.147186478687456,-3.55405571973391,0.000379338835476845,0.0108875395177811,"sox1b","DOWN","sox1b"
"ENSDARG00000060148","ENSDARG00000060148",281.043266054905,0.784990603757541,0.19363663441303,4.05393641620079,5.03629105838501e-05,0.00289675514514037,"sh3pxd2aa","UP","sh3pxd2aa"
"ENSDARG00000069438","ENSDARG00000069438",318.255713859557,0.658215713089041,0.170756033926998,3.85471422562112,0.00011586488998414,0.00502230749774079,"neurl1aa","UP","neurl1aa"
"ENSDARG00000030703","ENSDARG00000030703",79.3686010157076,-0.576067184703883,0.197985493296271,-2.90964340423588,0.00361841344579783,0.0447545743907575,"otx2a","DOWN","otx2a"
"ENSDARG00000004427","ENSDARG00000004427",250.92686062232,-0.552256283616424,0.125095014790456,-4.41469457868881,1.01152698632339e-05,0.00091743613160123,"dpy30","DOWN","dpy30"
"ENSDARG00000100225","ENSDARG00000100225",167.916341424644,0.510948671938333,0.158609799932253,3.22141930799091,0.00127557376053991,0.0236808713066477,"kif16ba","UP","kif16ba"
"ENSDARG00000027497","ENSDARG00000027497",95.518272203812,1.13584583299638,0.239348510253868,4.74557302149751,2.07916888045753e-06,0.000311531532489971,"mast1a","UP","mast1a"
"ENSDARG00000098852","ENSDARG00000098852",373.075622642316,-0.533285259723142,0.144456945937317,-3.69165536667615,0.000222799230171143,0.0077118000503746,"smdt1b","DOWN","smdt1b"
"ENSDARG00000059816","ENSDARG00000059816",110.309591424984,-0.594158221632267,0.182690848129526,-3.25226045921586,0.00114491054470494,0.0220091597349367,"zgc:136864","DOWN","zgc:136864"
"ENSDARG00000087359","ENSDARG00000087359",333.504317508118,0.587062826899889,0.140206666951153,4.18712490401344,2.82510371872194e-05,0.00188627714608982,"c3a.2","UP","c3a.2"
"ENSDARG00000076724","ENSDARG00000076724",543.808337042982,0.814038963737934,0.158567670672758,5.13370071140099,2.84099749315352e-07,6.87302411616947e-05,"pi4kaa","UP","pi4kaa"
"ENSDARG00000069608","ENSDARG00000069608",165.828938329464,0.872558310092912,0.244468822648526,3.56920077022416,0.000358071943403465,0.0104505383604671,"palm2akap2","UP","palm2akap2"
"ENSDARG00000021082","ENSDARG00000021082",453.585245222425,0.546595762224035,0.149658200222235,3.65229410357981,0.000259907970361266,0.00849791884536862,"sec31a","UP","sec31a"
"ENSDARG00000093498","ENSDARG00000093498",48.3411420141795,1.17759491192952,0.365779185138165,3.21941477201529,0.00128452538607541,0.0237774645638414,"MACIR","UP","MACIR"
"ENSDARG00000103052","ENSDARG00000103052",190.457210767095,0.519830893920543,0.181210082082012,2.86866430359696,0.00412209040779809,0.0482703128430707,"pcyox1","UP","pcyox1"
"ENSDARG00000089307","ENSDARG00000089307",71.6776985711504,-0.727381619595328,0.240586753771265,-3.02336520275292,0.00249980367693309,0.0359280696135647,"pmaip1","DOWN","pmaip1"
"ENSDARG00000044225","ENSDARG00000044225",180.843690623978,-0.709028462993205,0.222791853458151,-3.18247032819083,0.00146024477142242,0.0256337617669717,"","DOWN",""
"ENSDARG00000062974","ENSDARG00000062974",78.8654296651025,0.7400427365795,0.207634404315444,3.5641623989019,0.000365019919726908,0.0106370046745533,"itga2.2","UP","itga2.2"
"ENSDARG00000043757","ENSDARG00000043757",313.249781181086,0.696992241920366,0.202219882765545,3.44670480661125,0.000567468259471267,0.0143214237526243,"ptbp3","UP","ptbp3"
"ENSDARG00000058284","ENSDARG00000058284",82.0780683968606,0.758712927752059,0.218523399604205,3.47199855542363,0.000516599116632636,0.0133501667606481,"CT990561.1","UP","CT990561.1"
"ENSDARG00000114063","ENSDARG00000114063",79.2019656225833,0.57178382199588,0.194408253203788,2.94114993871433,0.00326996209688118,0.0423293256745252,"parm1","UP","parm1"
"ENSDARG00000076560","ENSDARG00000076560",401.212015068809,0.653654933973426,0.211866364482808,3.08522277978894,0.00203399738247089,0.0317774517167805,"apbb1","UP","apbb1"
"ENSDARG00000099113","ENSDARG00000099113",182.476450245991,0.553859150192984,0.127450860457421,4.34566819090262,1.38852330170235e-05,0.0011388883581075,"UNC13B","UP","UNC13B"
"ENSDARG00000069377","ENSDARG00000069377",39.0494043181167,-1.26836503455004,0.292351936257739,-4.3384868620533,1.43467059437159e-05,0.00116668148462808,"si:dkey-242g16.2","DOWN","si:dkey-242g16.2"
"ENSDARG00000062765","ENSDARG00000062765",680.337224617109,0.577790512517928,0.15150368734629,3.81370594101305,0.000136898346287117,0.00548429185578432,"nsd3","UP","nsd3"
"ENSDARG00000056929","ENSDARG00000056929",2338.33008980865,0.58721741822606,0.159100618750962,3.69085565371196,0.00022350094950203,0.00771869250104198,"kdm6bb","UP","kdm6bb"
"ENSDARG00000025011","ENSDARG00000025011",584.244152640142,0.505639622737172,0.154923575142468,3.26380037558638,0.00109928589250081,0.0215652693282452,"synj1","UP","synj1"
"ENSDARG00000056511","ENSDARG00000056511",1170.59246548791,-1.01338558876844,0.334668700832328,-3.02802618305245,0.0024615675849545,0.0355847446666625,"arr3a","DOWN","arr3a"
"ENSDARG00000012699","ENSDARG00000012699",46.4952316491664,1.08385966019834,0.312514923805538,3.46818528536182,0.000523985873268661,0.0134924589748706,"bbx","UP","bbx"
"ENSDARG00000099323","ENSDARG00000099323",188.047156912211,0.56634873734657,0.143689764220679,3.94146890293989,8.09841355987044e-05,0.00406519701182348,"dlg2","UP","dlg2"
"ENSDARG00000068996","ENSDARG00000068996",889.574017145476,-0.520179064259471,0.136206813368958,-3.81903850030178,0.000133972853839576,0.0054241902887517,"hist2h2l","DOWN","hist2h2l"
"ENSDARG00000068995","ENSDARG00000068995",5123.44185871645,-0.618423793924437,0.112921612477337,-5.47657601018186,4.33634553097815e-08,1.58685229055737e-05,"h2ax1","DOWN","h2ax1"
"ENSDARG00000068974","ENSDARG00000068974",159.863605068155,-0.870942868777637,0.20092211252035,-4.33472880536943,1.45939925259868e-05,0.00117673340583476,"lim2.1","DOWN","lim2.1"
"ENSDARG00000013005","ENSDARG00000013005",82.6117677322482,0.633079375066907,0.209162854862823,3.02672946151029,0.00247215107715336,0.0356383051872358,"opcml","UP","opcml"
"ENSDARG00000042492","ENSDARG00000042492",133.485059696937,1.17449023326762,0.262782329954583,4.46944143265116,7.84241288748119e-06,0.000777256639770206,"si:dkey-250d21.1","UP","si:dkey-250d21.1"
"ENSDARG00000018846","ENSDARG00000018846",281.908203232151,0.500282241997296,0.169334770382493,2.95439761643318,0.00313280083841763,0.0411798643852468,"dgat2","UP","dgat2"
"ENSDARG00000098867","ENSDARG00000098867",91.5258290058466,0.641586415269319,0.177297208236465,3.61870568437616,0.000296080128586581,0.00932013003774702,"PRDM15","UP","PRDM15"
"ENSDARG00000061052","ENSDARG00000061052",1112.02220060568,0.583554646161735,0.135932150078822,4.29298474145633,1.76287125639999e-05,0.00135264827169498,"nipblb","UP","nipblb"
"ENSDARG00000091209","ENSDARG00000091209",379.151765616716,-1.0413535362742,0.333293451276923,-3.12443443543381,0.00178147218489087,0.0293757662099552,"ucp3","DOWN","ucp3"
"ENSDARG00000004184","ENSDARG00000004184",358.625758959669,0.899725936695234,0.179348811225123,5.0166261518504,5.25867519722164e-07,0.000105334031924137,"nf1b","UP","nf1b"
"ENSDARG00000093366","ENSDARG00000093366",40.9832765916396,1.13322754506381,0.330501554845006,3.42881153946539,0.000606230326526344,0.014962330588158,"acer3","UP","acer3"
"ENSDARG00000077686","ENSDARG00000077686",194.377700890654,0.902188080736618,0.179454337640998,5.02739634269229,4.97184078596198e-07,0.00010312450561493,"aak1b","UP","aak1b"
"ENSDARG00000089340","ENSDARG00000089340",236.539472424493,0.700600540221584,0.168686089818629,4.15327986424292,3.2774349547812e-05,0.00211760834819205,"rhobtb2b","UP","rhobtb2b"
"ENSDARG00000036028","ENSDARG00000036028",1375.57164639472,-0.529666385792082,0.180058523857255,-2.9416346110445,0.00326484909072761,0.0422919083372742,"arrdc3b","DOWN","arrdc3b"
"ENSDARG00000060871","ENSDARG00000060871",77.832393002692,0.593818601407429,0.202707140783649,2.92944096153582,0.00339572313330145,0.0432511482621106,"mctp1b","UP","mctp1b"
"ENSDARG00000100089","ENSDARG00000100089",28.4510257864292,1.26781479200541,0.346126829820655,3.6628619418562,0.000249412977310316,0.00831187310899824,"camk2b2","UP","camk2b2"
"ENSDARG00000097827","ENSDARG00000097827",2638.99677882414,0.534654612964274,0.118084778537871,4.52771830192157,5.96239922502985e-06,0.000623398323368643,"lrp1aa","UP","lrp1aa"
