"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000063050","ENSDARG00000063050",216.378067289839,0.500336067951011,0.130893327802885,3.82247190402613,0.000132120536341822,0.00306096769812357,"rc3h2","UP","rc3h2"
"ENSDARG00000114063","ENSDARG00000114063",89.968934184614,0.67715220199489,0.228814067733764,2.95939934419936,0.00308239378609595,0.0348320538199481,"parm1","UP","parm1"
"ENSDARG00000057456","ENSDARG00000057456",115.532152588413,0.685511934208105,0.241685171530817,2.83638391989927,0.00456275612746231,0.0460952637081894,"ppp3ccb","UP","ppp3ccb"
"ENSDARG00000079251","ENSDARG00000079251",32.6592746956631,-1.37765181484114,0.433829626510803,-3.17555955300078,0.00149547821967998,0.019908338602125,"nlgn2b","DOWN","nlgn2b"
"ENSDARG00000078618","ENSDARG00000078618",114.446514552465,0.862175726387726,0.183979023927365,4.68627188025583,2.78226610623474e-06,0.000124064750330971,"inpp5kb","UP","inpp5kb"
"ENSDARG00000032816","ENSDARG00000032816",99.7625763189388,0.712482360030446,0.203121771088647,3.50766122317583,0.000452064336174754,0.00815973774743733,"tm7sf2","UP","tm7sf2"
"ENSDARG00000019228","ENSDARG00000019228",102.723129866296,0.908481507383031,0.185828418259089,4.88881902937144,1.01442696026448e-06,5.02750001507078e-05,"mogat2","UP","mogat2"
"ENSDARG00000035332","ENSDARG00000035332",121.874780348918,-0.838328528849498,0.1889346741404,-4.43713433049628,9.11644064214612e-06,0.000343023382600144,"cfap298","DOWN","cfap298"
"ENSDARG00000091209","ENSDARG00000091209",307.560718939079,0.739737765718255,0.12523850820693,5.90663188430824,3.49172782070534e-09,3.01330899392811e-07,"ucp3","UP","ucp3"
"ENSDARG00000077284","ENSDARG00000077284",164.162655698037,0.610108167046193,0.155513837886636,3.92317606804186,8.73892382030358e-05,0.00220327576434573,"gdpd5a","UP","gdpd5a"
"ENSDARG00000116988","ENSDARG00000116988",65.6091841235531,0.843795502327758,0.239769622933915,3.51919268171983,0.000432862207722491,0.00787872807466351,"FP236542.1","UP","FP236542.1"
"ENSDARG00000036028","ENSDARG00000036028",1279.76856980563,0.534863804914916,0.152866944619231,3.49888464276684,0.000467208668254716,0.00836346910169898,"arrdc3b","UP","arrdc3b"
"ENSDARG00000104387","ENSDARG00000104387",118.65544497811,0.538920445621006,0.182806418780168,2.94803896502715,0.00319796753349302,0.0357883515070774,"SLC4A5","UP","SLC4A5"
"ENSDARG00000045015","ENSDARG00000045015",82.5840939051924,-1.37601835692255,0.240393907972992,-5.72401509058683,1.04035502834264e-08,8.16561010028574e-07,"cyp27b1","DOWN","cyp27b1"
"ENSDARG00000016391","ENSDARG00000016391",53.9055172322047,0.78911164261691,0.263984775890575,2.98923163259993,0.0027968001753964,0.0323206501281985,"calcoco1b","UP","calcoco1b"
"ENSDARG00000007207","ENSDARG00000007207",193.646159526504,-0.512866851521713,0.139573547411441,-3.67452759518867,0.000238289890595087,0.00487184712354334,"cnpy2","DOWN","cnpy2"
"ENSDARG00000091298","ENSDARG00000091298",1690.37428984396,0.623266560643245,0.061139073155822,10.194242870754,2.10377327931913e-24,1.25834659665757e-21,"pmela","UP","pmela"
"ENSDARG00000026882","ENSDARG00000026882",86.0318353512921,-0.846927569200603,0.233513304879494,-3.62689213635028,0.000286853050787235,0.00563505438160292,"palm1a","DOWN","palm1a"
"ENSDARG00000100635","ENSDARG00000100635",82.0916575207313,1.22309833912934,0.210471499898735,5.81123021272625,6.20154120572025e-09,5.09819591253192e-07,"chia.1","UP","chia.1"
"ENSDARG00000099185","ENSDARG00000099185",280.184840762413,1.40403538765455,0.145863308902092,9.62569269971094,6.2285827831878e-22,3.37628115491174e-19,"chia.2","UP","chia.2"
"ENSDARG00000089724","ENSDARG00000089724",68.8658255809136,-1.47230439250838,0.243921734774026,-6.03597048812545,1.58010131579462e-09,1.49772882097123e-07,"cyldb","DOWN","cyldb"
"ENSDARG00000016918","ENSDARG00000016918",434.033988829985,1.06733121958464,0.127923222947926,8.34352977503641,7.21052761661115e-17,2.1564450351334e-14,"ace2","UP","ace2"
"ENSDARG00000100406","ENSDARG00000100406",1351.65984744212,0.578085485613116,0.0628534881516059,9.19734930571784,3.66888226807256e-20,1.6318059441535e-17,"zgc:112265","UP","zgc:112265"
"ENSDARG00000096602","ENSDARG00000096602",132.292831209798,-0.526597925035639,0.164754047617961,-3.19626699707396,0.00139218218880997,0.0188809947201702,"si:ch1073-357b18.4","DOWN","si:ch1073-357b18.4"
"ENSDARG00000099525","ENSDARG00000099525",152.724197572035,0.6779708749042,0.164898597461997,4.11144112405472,3.93197146907302e-05,0.00113107756388956,"si:ch1073-13h15.3","UP","si:ch1073-13h15.3"
"ENSDARG00000090767","ENSDARG00000090767",72.2779285660854,0.83543088047127,0.226580816593898,3.6871209709188,0.000226805553861801,0.00469471257432792,"si:ch211-136m16.8","UP","si:ch211-136m16.8"
"ENSDARG00000031616","ENSDARG00000031616",155.065242831715,0.634790211910635,0.164917528825306,3.84913730173011,0.000118534555432334,0.0028127228434053,"g6pca.1","UP","g6pca.1"
"ENSDARG00000104687","ENSDARG00000104687",688.61797156483,0.823470860505236,0.0958002236906648,8.59570916205991,8.27521464874567e-18,2.92942598565597e-15,"slc16a9b","UP","slc16a9b"
"ENSDARG00000096505","ENSDARG00000096505",35.3221118731073,1.07889742061196,0.305492051312735,3.53167100739876,0.000412942762121111,0.00757178134434755,"si:ch73-103l1.2","UP","si:ch73-103l1.2"
"ENSDARG00000077178","ENSDARG00000077178",49.7074590995055,0.882796005100615,0.26002648399337,3.39502342816405,0.00068622728159627,0.0111558560698865,"zgc:152977","UP","zgc:152977"
"ENSDARG00000079647","ENSDARG00000079647",220.140811653509,0.559486095841473,0.130844730544179,4.27595435838025,1.90320215258562e-05,0.000621712703177969,"muc13b","UP","muc13b"
"ENSDARG00000007906","ENSDARG00000007906",34.3506625773414,1.1215223239156,0.33176475560772,3.38047458314618,0.000723607672969894,0.0115751025049145,"lrp2b","UP","lrp2b"
"ENSDARG00000093182","ENSDARG00000093182",143.027918820407,0.517462656247486,0.182767678215115,2.8312591225153,0.00463651419667739,0.0466683052870501,"eif2ak1","UP","eif2ak1"
"ENSDARG00000003167","ENSDARG00000003167",107.195036763971,0.627760489060025,0.1852077983714,3.3894927458787,0.000700220615136713,0.011291377724124,"mlst8","UP","mlst8"
"ENSDARG00000089529","ENSDARG00000089529",60.9613534679711,0.829436616231537,0.268438552478708,3.08985653726965,0.00200253196518816,0.0248291061244845,"desi1b","UP","desi1b"
"ENSDARG00000075903","ENSDARG00000075903",138.239552713197,0.534248598781987,0.175758700360872,3.03967085376174,0.00236836825911972,0.0283909577212789,"chadlb","UP","chadlb"
"ENSDARG00000039117","ENSDARG00000039117",680.226760676755,-0.513425682162475,0.0858978395177948,-5.97716642286577,2.27052217042315e-09,2.03012770969896e-07,"tefa","DOWN","tefa"
"ENSDARG00000045147","ENSDARG00000045147",490.983441761998,0.54490470036438,0.104592841720245,5.20977049100395,1.89074371441322e-07,1.12703919141621e-05,"tmem184ba","UP","tmem184ba"
"ENSDARG00000020876","ENSDARG00000020876",1067.94011268747,0.584490306282239,0.0875254537020189,6.67794660364905,2.42313286202002e-11,3.20852386447322e-09,"pdk2a","UP","pdk2a"
"ENSDARG00000061424","ENSDARG00000061424",68.773889264092,0.635026286463509,0.224351648646323,2.83049529742744,0.00464759943951015,0.0467346434073873,"znf646","UP","znf646"
"ENSDARG00000079227","ENSDARG00000079227",52.1223280939573,0.822465930772224,0.291105165742652,2.82532234930972,0.00472330717434948,0.0471728378732343,"plekhs1","UP","plekhs1"
"ENSDARG00000090526","ENSDARG00000090526",97.5724080978286,0.584175722470941,0.2014930967323,2.89923442512309,0.00374075094346136,0.0401028461418267,"zgc:158404","UP","zgc:158404"
"ENSDARG00000006413","ENSDARG00000006413",2157.17883069692,-0.5765063759311,0.0601870007755728,-9.57858621466778,9.83823808239208e-22,5.17133569021736e-19,"rpl38","DOWN","rpl38"
"ENSDARG00000097539","ENSDARG00000097539",258.816014733024,0.845089592907829,0.127547097643603,6.62570617850678,3.45591986295792e-11,4.34394101035276e-09,"si:ch211-39f2.3","UP","si:ch211-39f2.3"
"ENSDARG00000031588","ENSDARG00000031588",433.658353245296,1.22246637710432,0.27313128195642,4.47574649211868,7.61447920768016e-06,0.000294823116822366,"si:dkey-239b22.1","UP","si:dkey-239b22.1"
"ENSDARG00000113076","ENSDARG00000113076",81.6054408018424,0.633598243584739,0.204793711206689,3.09383642618439,0.00197586391704089,0.0245510999319422,"si:ch211-182p11.1","UP","si:ch211-182p11.1"
"ENSDARG00000100106","ENSDARG00000100106",80.4880612904905,0.763447042496962,0.255730393072912,2.98535904678055,0.00283245643116341,0.0325807621054115,"CR385054.1","UP","CR385054.1"
"ENSDARG00000052779","ENSDARG00000052779",179.319854849524,1.32097987906553,0.387996356686785,3.40461928649478,0.000662563554174911,0.0109351355002074,"zgc:153932","UP","zgc:153932"
"ENSDARG00000095409","ENSDARG00000095409",78.8659045038859,0.781313863911651,0.261362704672905,2.9893854400132,0.00279539251765165,0.0323206501281985,"si:ch211-226h7.8","UP","si:ch211-226h7.8"
"ENSDARG00000109626","ENSDARG00000109626",168.273341590129,0.733299195590144,0.181497685842246,4.04026746780403,5.33902777014021e-05,0.00147001231271194,"si:ch211-226h7.3","UP","si:ch211-226h7.3"
"ENSDARG00000068515","ENSDARG00000068515",172.742760375097,0.717123842853913,0.150821926572711,4.75477179711126,1.98670698082532e-06,9.1897118105056e-05,"chs1","UP","chs1"
"ENSDARG00000105265","ENSDARG00000105265",68.0606760066843,0.817893118915491,0.247436331139983,3.30546898730398,0.000948175965590988,0.0141540966429787,"zgc:171534","UP","zgc:171534"
"ENSDARG00000014031","ENSDARG00000014031",698.068179271506,0.524118101493701,0.10403835314252,5.03773931115307,4.71062412658174e-07,2.56951214149959e-05,"abcc2","UP","abcc2"
"ENSDARG00000099997","ENSDARG00000099997",101.22191123076,-0.555438452594825,0.190337831222113,-2.91817159536016,0.00352090534628854,0.0382906734399505,"cox20","DOWN","cox20"
"ENSDARG00000017165","ENSDARG00000017165",73.4418107658757,0.733203939295902,0.236781350339633,3.09654429389906,0.00195790608456551,0.02438035817866,"slc3a1","UP","slc3a1"
"ENSDARG00000054890","ENSDARG00000054890",208.508995891721,0.66686593526333,0.135756947084734,4.91220486011003,9.00578844493224e-07,4.55435587072288e-05,"rgra","UP","rgra"
"ENSDARG00000075612","ENSDARG00000075612",383.002225965036,-0.549123709620736,0.0994071823936811,-5.52398424739621,3.31397188633907e-08,2.35590804673924e-06,"ercc6","DOWN","ercc6"
"ENSDARG00000112690","ENSDARG00000112690",100.925324873848,0.563943132703555,0.185701989773463,3.0368179328154,0.00239089821021777,0.0286017381754741,"CR931802.4","UP","CR931802.4"
"ENSDARG00000030440","ENSDARG00000030440",1391.50645460846,-0.801230686201096,0.0654957964274078,-12.2333146538517,2.0634331858731e-34,2.10543012012676e-31,"rsrp1","DOWN","rsrp1"
"ENSDARG00000109310","ENSDARG00000109310",214.587540504632,-0.646514712335152,0.139615864036342,-4.63066798889604,3.64487925611541e-06,0.000156108828584143,"im:7150988","DOWN","im:7150988"
"ENSDARG00000089372","ENSDARG00000089372",1639.27863935164,-0.767094837018158,0.0599843227942648,-12.7882553521384,1.90707080244828e-37,2.36286072423342e-34,"clk4a","DOWN","clk4a"
"ENSDARG00000029443","ENSDARG00000029443",347.108627622512,-0.633515785011776,0.112888438271878,-5.61187482712829,2.00146198661901e-08,1.48364784700399e-06,"zgc:92242","DOWN","zgc:92242"
"ENSDARG00000104037","ENSDARG00000104037",73.8012342017642,0.87013081509289,0.215204185011836,4.04328017619655,5.27085729397078e-05,0.00145818645328895,"si:dkey-74k8.4","UP","si:dkey-74k8.4"
"ENSDARG00000037738","ENSDARG00000037738",61.7068322723199,1.32372270139971,0.249127092166091,5.31344339104311,1.07572863943628e-07,6.83501427826439e-06,"fbxl3l","UP","fbxl3l"
"ENSDARG00000061585","ENSDARG00000061585",95.2942826123442,0.902743598415917,0.215584412255267,4.18742518984631,2.82136972810053e-05,0.000855585302511045,"cyp4v7","UP","cyp4v7"
"ENSDARG00000036329","ENSDARG00000036329",510.756684187947,-0.615004834195354,0.0925981615811469,-6.64165274659804,3.1018506803505e-11,3.95622808098233e-09,"ndufa1","DOWN","ndufa1"
"ENSDARG00000060338","ENSDARG00000060338",49.0905038237844,0.801724637901633,0.274225252631473,2.92359886701995,0.00346010323862768,0.037870216649033,"trmt12","UP","trmt12"
"ENSDARG00000100956","ENSDARG00000100956",121.694122033903,-0.533038868810399,0.172731664266581,-3.08593604463711,0.00202912461774792,0.0250692276491848,"si:ch211-276i12.4","DOWN","si:ch211-276i12.4"
"ENSDARG00000043342","ENSDARG00000043342",293.367404856364,0.614758395602742,0.118105146964023,5.20517870224579,1.93810007120673e-07,1.15131109024493e-05,"gpx3","UP","gpx3"
"ENSDARG00000068586","ENSDARG00000068586",209.867888901686,1.29599357349552,0.129508602698133,10.007007615674,1.41982168667049e-23,8.20940899232875e-21,"CU302253.1","UP","CU302253.1"
"ENSDARG00000070019","ENSDARG00000070019",2625.54015202834,-0.52030612822504,0.122513188268108,-4.24693974240879,2.16710212871368e-05,0.000691002822144622,"taf15","DOWN","taf15"
"ENSDARG00000069888","ENSDARG00000069888",121.822797288472,0.519022460538833,0.169188722721079,3.06771309689762,0.00215703604094011,0.0263307158100965,"cldna","UP","cldna"
"ENSDARG00000063475","ENSDARG00000063475",173.092681154413,0.583136107873653,0.153908574997126,3.78884742376793,0.0001513478262167,0.00340062097610735,"abcg1","UP","abcg1"
"ENSDARG00000070038","ENSDARG00000070038",273.530804642779,-0.813136603854723,0.165407597817065,-4.91595679150133,8.83498841793226e-07,4.49418501752062e-05,"rbp2a","DOWN","rbp2a"
"ENSDARG00000110729","ENSDARG00000110729",48.9514492208205,-1.27841599216523,0.294233526127655,-4.34490253027993,1.39337517975764e-05,0.000488272441779312,"PCP4","DOWN","PCP4"
"ENSDARG00000062562","ENSDARG00000062562",118.702737011934,0.505798566794061,0.176828892804589,2.86038417575239,0.00423128083086836,0.0437922418211471,"egln2","UP","egln2"
"ENSDARG00000010231","ENSDARG00000010231",120.261603141137,-0.503598716779096,0.177185392588509,-2.84221351106883,0.00448014765889268,0.0456596012286442,"ppm1na","DOWN","ppm1na"
"ENSDARG00000056921","ENSDARG00000056921",93.2491067502695,-0.791825842675463,0.220213296718555,-3.59572221330241,0.000323492854672875,0.00624172086446683,"ankk1","DOWN","ankk1"
"ENSDARG00000036848","ENSDARG00000036848",1235.90204893462,0.822142323032535,0.0638800230798696,12.8701005947447,6.63157274917038e-38,8.84855853131611e-35,"slc43a2a","UP","slc43a2a"
"ENSDARG00000019949","ENSDARG00000019949",2041.36483634347,-1.58127596003412,0.0662090822859081,-23.8830671780914,4.59315059033207e-126,7.96727901399001e-122,"serpinh1b","DOWN","serpinh1b"
"ENSDARG00000091650","ENSDARG00000091650",44.8920846240329,0.912867102134719,0.272589985481323,3.34886514822925,0.000811432791058936,0.0125670653515253,"igflr1","UP","igflr1"
"ENSDARG00000076710","ENSDARG00000076710",74.8143296835019,-0.830437863550998,0.222083659406543,-3.73930196291845,0.00018453195656998,0.00397626250765574,"si:dkey-42l23.7","DOWN","si:dkey-42l23.7"
"ENSDARG00000068680","ENSDARG00000068680",313.034225642105,1.36106352358787,0.120499055767789,11.2952214846458,1.38554319102191e-29,1.20168160957331e-26,"ctrl","UP","ctrl"
"ENSDARG00000110439","ENSDARG00000110439",83.8972642679347,0.874118238518591,0.231223310699119,3.78040707001227,0.000156572153275066,0.00349087476954922,"ap1s3a","UP","ap1s3a"
"ENSDARG00000115651","ENSDARG00000115651",105.572703187167,-0.548633219834826,0.185721621439117,-2.95406219040942,0.00313620797749543,0.0353021827239686,"LO017917.1","DOWN","LO017917.1"
"ENSDARG00000051912","ENSDARG00000051912",56.7349259306278,0.914610242640363,0.287467627256711,3.18161127000088,0.00146458251268224,0.0196174890077113,"hpxb","UP","hpxb"
"ENSDARG00000010130","ENSDARG00000010130",237.795169462302,0.533262425825093,0.124528821703579,4.28224099874998,1.85020432347374e-05,0.00060965608124955,"smpdl3b","UP","smpdl3b"
"ENSDARG00000041400","ENSDARG00000041400",426.630598843904,-0.718276354361612,0.0989333495870748,-7.26020454537861,3.8650540236546e-13,7.05718179940133e-11,"ndufa3","DOWN","ndufa3"
"ENSDARG00000002758","ENSDARG00000002758",695.932665710601,-0.772167218681821,0.0817239524145814,-9.44848108623842,3.43782945562747e-21,1.6564608260365e-18,"dedd1","DOWN","dedd1"
"ENSDARG00000070669","ENSDARG00000070669",90.7576749281495,0.565472472367914,0.190943096898504,2.96147114796453,0.00306173178114983,0.0346889611207217,"cxcr3.3","UP","cxcr3.3"
"ENSDARG00000062374","ENSDARG00000062374",78.2498214983038,0.806998969210002,0.2170171361356,3.71859560761026,0.000200333468181611,0.00424980193051531,"leng9","UP","leng9"
"ENSDARG00000095688","ENSDARG00000095688",87.1150280110166,0.838268903503282,0.214152761978835,3.91435018515487,9.06479988172092e-05,0.0022689468794853,"zgc:162509","UP","zgc:162509"
"ENSDARG00000056719","ENSDARG00000056719",102.907445082182,0.667743217566857,0.212631722617008,3.14037439639049,0.00168732044593223,0.0217769795053128,"slc6a19b","UP","slc6a19b"
"ENSDARG00000055613","ENSDARG00000055613",38.8581972973751,0.91314657453303,0.315967974844147,2.88999723780059,0.00385245211458453,0.0408145310480028,"C16H1orf43","UP","C16H1orf43"
"ENSDARG00000103199","ENSDARG00000103199",434.793095747159,0.562328308087318,0.122860500061531,4.57696580923645,4.71768529211148e-06,0.000195772653294176,"si:dkey-247k7.2","UP","si:dkey-247k7.2"
"ENSDARG00000042993","ENSDARG00000042993",1673.21535402754,1.01307371281689,0.170220659427787,5.95153206562841,2.65643961521767e-09,2.327202099271e-07,"prss1","UP","prss1"
"ENSDARG00000087832","ENSDARG00000087832",54.6401400889417,0.857922927358271,0.26228267884976,3.27098583528539,0.00107173278327329,0.015648381194157,"bcl3","UP","bcl3"
"ENSDARG00000079274","ENSDARG00000079274",431.402319168218,1.41659438188396,0.108457714934166,13.0612597060876,5.4813196060394e-39,7.92324749052995e-36,"prss59.1","UP","prss59.1"
"ENSDARG00000073742","ENSDARG00000073742",2696.13051230404,0.97342007212297,0.148054740406073,6.57473086949563,4.87412478262126e-11,6.03904060566774e-09,"prss59.2","UP","prss59.2"
"ENSDARG00000076568","ENSDARG00000076568",941.923218630307,-0.502818224749408,0.0721589844947274,-6.96819984746526,3.21022000100173e-12,5.10866753553909e-10,"sec61b","DOWN","sec61b"
"ENSDARG00000010420","ENSDARG00000010420",734.836052186699,0.735493067162873,0.0802416848382771,9.16597238262408,4.91022628977833e-20,2.12931963056237e-17,"ndrg1b","UP","ndrg1b"
"ENSDARG00000029230","ENSDARG00000029230",180.840467610074,0.790721704160735,0.141858256998324,5.57402664386381,2.4891763954093e-08,1.80657965501129e-06,"pnp4b","UP","pnp4b"
"ENSDARG00000060256","ENSDARG00000060256",94.3423676602773,-0.563787069679372,0.200266449708238,-2.81518482252388,0.00487491887024979,0.0481276851015099,"alkbh8","DOWN","alkbh8"
"ENSDARG00000070000","ENSDARG00000070000",173.845201744223,-0.896663727101838,0.154104921255367,-5.8185275317456,5.93682822130598e-09,4.90382011079874e-07,"txnipb","DOWN","txnipb"
"ENSDARG00000075622","ENSDARG00000075622",331.387488522215,-0.530775614096168,0.109148758146127,-4.8628644348438,1.15699091081359e-06,5.62161466077664e-05,"zgc:174938","DOWN","zgc:174938"
"ENSDARG00000089399","ENSDARG00000089399",147.627467684146,1.0123510871248,0.168103440807392,6.02219134993629,1.72071291560007e-09,1.59612225850261e-07,"tmem176l.2","UP","tmem176l.2"
"ENSDARG00000109561","ENSDARG00000109561",113.932888332086,0.56488747513385,0.173473022348156,3.2563419227235,0.00112857753673188,0.016259390325707,"CABZ01027551.1","UP","CABZ01027551.1"
"ENSDARG00000018773","ENSDARG00000018773",82.5530219186844,0.699177253774392,0.216076394113254,3.23578730866791,0.0012130773650828,0.0171212693040896,"hivep2b","UP","hivep2b"
"ENSDARG00000030537","ENSDARG00000030537",127.269813257824,-0.622545673222218,0.179187314157381,-3.47427314344047,0.0005122393046144,0.00897505351297109,"psmc1a","DOWN","psmc1a"
"ENSDARG00000062501","ENSDARG00000062501",193.694007710371,0.524810188342495,0.13300413928716,3.9458184621564,7.95278528003526e-05,0.00204066587969662,"hhipl1","UP","hhipl1"
"ENSDARG00000013926","ENSDARG00000013926",306.123363496847,1.06712271206097,0.149073190926777,7.15838109741089,8.1635349867508e-13,1.37480269786582e-10,"slc16a9a","UP","slc16a9a"
"ENSDARG00000054220","ENSDARG00000054220",36.3381703380016,-0.950863108628331,0.318358998017954,-2.98676373071983,0.00281947531638723,0.0324745145006992,"ap4s1","DOWN","ap4s1"
"ENSDARG00000028804","ENSDARG00000028804",332.064957228468,-0.818642996770816,0.121470756587705,-6.73942453120174,1.59015161883224e-11,2.20662159842113e-09,"ankrd9","DOWN","ankrd9"
"ENSDARG00000020239","ENSDARG00000020239",726.032550133394,0.562802217449965,0.106222319074341,5.29834240444402,1.16858674988415e-07,7.34536974522362e-06,"lpin1","UP","lpin1"
"ENSDARG00000009443","ENSDARG00000009443",75.8581540934506,1.25538083370304,0.255529324476765,4.91286405688907,8.97555120945868e-07,4.55233658711316e-05,"zgc:92137","UP","zgc:92137"
"ENSDARG00000053544","ENSDARG00000053544",693.261656697999,-0.507203743659307,0.0753273646400261,-6.73332654186335,1.65827325299745e-11,2.28288951162648e-09,"hspa4l","DOWN","hspa4l"
"ENSDARG00000053475","ENSDARG00000053475",95.1619844958674,0.592972773370245,0.211706232029159,2.80092261662176,0.00509567365813627,0.0496291719674519,"ngb","UP","ngb"
"ENSDARG00000059349","ENSDARG00000059349",138.207046452705,-0.585397306213488,0.165407211364842,-3.53912807901867,0.000401451023491023,0.00738549164172776,"homer2","DOWN","homer2"
"ENSDARG00000104569","ENSDARG00000104569",47.1177736193389,0.956089306117445,0.282906768761293,3.37952078808041,0.000726123158145576,0.011586771535505,"CABZ01088484.1","UP","CABZ01088484.1"
