"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000041592",410.87573977403,0.079013546509425,0.094221540281522,0.838593237526606,0.401697606777391,0.706319988561644
"ENSDARG00000075108",103.571504146827,-0.381486643455535,0.202500012369684,-1.88388454396286,0.0595805943303661,0.25361594828332
"ENSDARG00000016304",265.722174669558,-0.134178402661951,0.120807465550905,-1.11067972538015,0.266706232216036,0.581264769948405
"ENSDARG00000058803",472.657638358703,0.00970408568690823,0.0988318863130063,0.0981878020234769,0.921783168234525,0.976920073085848
"ENSDARG00000063385",1284.68522184856,-0.355588746225943,0.0629436760890248,-5.6493164733978,1.6108705873747e-08,1.23093221183266e-06
"ENSDARG00000007804",431.881653155876,-0.370535266093685,0.100588818039249,-3.6836625910954,0.000229906521261191,0.00475322826912588
"ENSDARG00000068261",290.032559142788,-0.0525830371109549,0.120469035048844,-0.4364859159836,0.662484215543119,0.865955959513446
"ENSDARG00000063371",520.599229277453,-0.0237532691526884,0.0869479853770814,-0.27318941375897,0.784707617179318,0.925812064792132
"ENSDARG00000078751",949.196811041943,-0.213916189395137,0.0673116616185556,-3.17799597055508,0.00148296811807654,0.0198139198431832
"ENSDARG00000078878",7.59665809564638,1.07744990629285,0.665828177531555,1.61821013686642,0.10561731901149,NA
"ENSDARG00000016343",151.541833294628,-0.1737937924472,0.163739786415069,-1.06140233997035,0.288507093958568,0.606452260276941
"ENSDARG00000023678",196.104610590496,-0.0908409487229184,0.133086779859836,-0.682569289140439,0.494879045565303,0.769604798670947
"ENSDARG00000011299",603.893198257368,-0.151098946147605,0.0801811920284177,-1.88446869303281,0.0595016056839581,0.253341888118296
"ENSDARG00000041575",170.636817552704,0.0139829361492997,0.146322375223488,0.0955625284782492,0.923868026891181,0.977338220067965
"ENSDARG00000058962",79.7490003550653,-0.0201009980212057,0.20877981933611,-0.0962784529899682,0.923299423600371,0.977213484762464
"ENSDARG00000089799",2.37030424139458,0.76637693061797,1.15992874428435,0.660710353454344,0.50879808280116,NA
"ENSDARG00000075325",758.442981655856,-0.262118177616423,0.0830330619834413,-3.1567928648554,0.00159514613880691,0.0209372241101958
"ENSDARG00000041570",454.245325354317,-0.13523276210295,0.0969692365818816,-1.3945944803717,0.163138160504666,0.45210269641506
"ENSDARG00000113329",48.8010378405122,0.17244465835997,0.258024574792078,0.668326489827297,0.503925207689906,0.7754768720556
"ENSDARG00000058996",60.1247064157489,0.138075551664866,0.264250004388811,0.522518635275801,0.601309274923064,0.834157924089528
"ENSDARG00000014313",1472.11088973241,-0.403717399965593,0.0753828300149277,-5.35556173581765,8.52910180714849e-08,5.62531558733071e-06
"ENSDARG00000104279",2302.87378033208,-0.177639476411823,0.0670025168173567,-2.65123587664704,0.00801978112885797,0.069140717426029
"ENSDARG00000103783",1024.99155207282,-0.0788946662226113,0.0650439132424794,-1.21294464446653,0.225150985205503,0.533354032353649
"ENSDARG00000103519",293.082039155679,0.19805139652056,0.117987454744464,1.67858012489123,0.0932339027328711,0.328572790898899
"ENSDARG00000100307",159.151792487326,0.293974715596807,0.154337754172561,1.90474921170695,0.0568126786633325,0.245876428167207
"ENSDARG00000101089",629.383417650357,-0.299155023373255,0.107178681498006,-2.79118029063291,0.00525162108142164,0.0508098669108284
"ENSDARG00000115421",206.118390851998,-0.241892929406845,0.134520537031644,-1.79818587365543,0.0721475573946736,0.283780294357677
"ENSDARG00000087646",43.9101589703045,0.0559803667586928,0.274199271288303,0.204159429365634,0.838228914266154,0.944764051128051
"ENSDARG00000067781",27.2932262616155,-0.0581119364725513,0.412920422171547,-0.140733984933322,0.888080096183809,NA
"ENSDARG00000099108",76.0486914093585,0.0528848682055139,0.222221111198497,0.237983096746713,0.811894204457598,0.93612534382057
"ENSDARG00000001870",6113.44969094599,0.319448730605799,0.0429873620747671,7.43122432239939,1.07597056979693e-13,2.22187922663066e-11
"ENSDARG00000002791",573.037206550078,0.83773238617944,0.0875652223636478,9.56695322145633,1.10102498078485e-21,5.61717038726296e-19
"ENSDARG00000007739",2203.91343932966,0.135318181334329,0.0505691949154825,2.67590143684292,0.0074528559337643,0.0650942794698265
"ENSDARG00000039131",1349.02957724556,0.233587180750198,0.0598895968666827,3.9002964282791,9.60749818892894e-05,0.00236721113047104
"ENSDARG00000040252",264.328751449731,0.178801535644555,0.117044134062576,1.52764200510008,0.126601446557677,0.394118573580306
"ENSDARG00000089477",130.206997357852,0.253253141833461,0.16510652308054,1.5338772636495,0.125059850408968,0.390516888830308
"ENSDARG00000095102",3.89081885316419,-0.295561947614402,0.947860237777808,-0.311820177526727,0.755177188623843,NA
"ENSDARG00000075505",66.1127673782173,0.56583370774987,0.238578051170121,2.37169221969373,0.0177068337076804,0.117551479629458
"ENSDARG00000018460",1009.07604759089,0.0176143923446859,0.0692586596488911,0.254327652801579,0.799242438137645,0.932198717854733
"ENSDARG00000040246",24.5288718538105,-0.0943693024196807,0.376478472190676,-0.250663210224369,0.802074506691175,NA
"ENSDARG00000040245",3285.98439754782,-0.128121943849593,0.0512469317838446,-2.5000900422683,0.0124161744309397,0.093457369392375
"ENSDARG00000074381",926.676690107058,0.0715570975336113,0.0662356395498176,1.08034130899863,0.279990220903945,0.596943353257413
"ENSDARG00000095179",13.9671052176975,-0.584037828236071,0.497184569004735,-1.17469017472767,0.240118691632106,NA
"ENSDARG00000070581",16.9518077681756,-0.132746742888279,0.462283160327198,-0.287154614921128,0.773993935520827,NA
"ENSDARG00000103156",48.5518284981892,0.261503178505105,0.266117713456142,0.982659797834927,0.32577490315593,0.642819819409365
"ENSDARG00000103647",79.1666445651774,0.0164221529388457,0.210891905326027,0.0778700012855304,0.937931462436263,0.98215268019435
"ENSDARG00000098769",471.124477192554,0.0925213619749209,0.0909313423378467,1.01748593605015,0.308922319351088,0.626683454422366
"ENSDARG00000078308",1078.05106511989,-0.0750751244878428,0.0641725658819556,-1.16989438486755,0.242043473858003,0.552472015769803
"ENSDARG00000033928",2584.67619388081,-0.0292924639030132,0.050314279983935,-0.582189865627931,0.560438798871736,0.810894280830246
"ENSDARG00000031164",2995.28412033459,0.0542451690912689,0.0442579355236937,1.22565972518597,0.220326752177929,0.528674483784528
"ENSDARG00000037777",261.157496816273,-0.00266969994175538,0.119347337118856,-0.0223691621966955,0.982153479196186,0.995483430505216
"ENSDARG00000030350",57.6111649273885,0.275765546774619,0.239098786535548,1.15335402061365,0.248765105625289,0.560472726610762
"ENSDARG00000006526",10348.2766802968,0.291725450829622,0.0609501814983965,4.78629339007461,1.69889656753199e-06,7.98619508412191e-05
"ENSDARG00000077688",17.652242039278,1.3906050690266,0.445279731846624,3.12299206447059,0.00179022574697925,NA
"ENSDARG00000096546",1426.58059587614,0.00677870085500833,0.0585992560086179,0.115678957664777,0.9079069836278,0.972087544575197
"ENSDARG00000092671",148.493028163742,-0.152509489871475,0.153470163128392,-0.993740325563394,0.320349304983982,0.637757264346625
"ENSDARG00000113935",11.0081334392549,-0.0828993118129632,0.546054283714122,-0.151815147844099,0.879332734371283,NA
"ENSDARG00000063297",166.752838059641,-0.289183642470671,0.161000226038567,-1.79616917060351,0.0724676162195629,0.284265778142139
"ENSDARG00000027078",1031.52820708423,0.0923989719410261,0.0669966133165716,1.37915884649906,0.16784578345413,0.458352166214631
"ENSDARG00000017537",32.1552752420459,0.0503942153194064,0.330425144209328,0.15251325815411,0.878782134266661,0.960792907919417
"ENSDARG00000063270",334.223475011292,0.0655011459781101,0.1046243919536,0.626059991891367,0.531275592692795,0.792350324643215
"ENSDARG00000018008",11.8612220050542,0.339112574740242,0.553801512641833,0.612335948889978,0.540315509787481,NA
"ENSDARG00000074031",209.419409548641,0.333030599662764,0.132087905949104,2.52128003142912,0.0116928756927046,0.0897851357971025
"ENSDARG00000043247",283.862766298051,-0.154601037414728,0.111808034071852,-1.38273639008245,0.166745709527211,0.456930659946131
"ENSDARG00000113848",42.6665969367537,0.0573275152461939,0.283683437403905,0.202082700952935,0.839852071509869,0.945568272003547
"ENSDARG00000063253",138.945332143054,0.102847834759107,0.165263004912302,0.622328238638066,0.533726056487829,0.793707667391241
"ENSDARG00000073857",116.185779957199,0.162838279822723,0.179182324086331,0.908785398632662,0.363463415466249,0.673936315499471
"ENSDARG00000070558",20.6513156573596,0.461487402803927,0.416678031075056,1.10753955905297,0.268060718710503,NA
"ENSDARG00000025754",473.201540567889,0.0218374769841336,0.0871715273414711,0.250511579298033,0.802191751141852,0.933103372531042
"ENSDARG00000063207",66.4544250063711,0.337691997830649,0.232571488845212,1.45199224336307,0.146503762009342,0.427964677637934
"ENSDARG00000090408",17.3685980079439,0.831610666791519,0.462793613795861,1.79693634916566,0.0723457251988512,NA
"ENSDARG00000013741",286.19926687285,-0.0762665283548988,0.117127284471103,-0.651142291049312,0.514954638758445,0.782171905770927
"ENSDARG00000017441",3225.46830633291,1.07078345008076,0.0449055885706888,23.8452157997033,1.13524938120766e-125,9.84601788321405e-122
"ENSDARG00000037713",379.023027316249,-0.109781885880948,0.108309541026793,-1.01359386107813,0.310776588171726,0.628729962494373
"ENSDARG00000021688",5.61587404740213,1.96584456624404,0.929100886201629,2.11585694884099,0.0343569758728343,NA
"ENSDARG00000004953",2.30430939040362,1.7129485273515,1.25766011815518,1.36201228187483,0.173194009119948,NA
"ENSDARG00000074050",112.146644795247,-0.0674355174863163,0.177755911565444,-0.379371447579052,0.704412050185434,0.885801285799301
"ENSDARG00000018319",747.904611458412,0.00959052569432172,0.0741240748206037,0.129384760855807,0.897053205397998,0.967017892041121
"ENSDARG00000098730",232.786332336689,-0.148354159469881,0.121946827023621,-1.21654792577051,0.223776265940046,0.531874912167174
"ENSDARG00000079779",161.471612037733,-0.178466393753428,0.151414929858463,-1.178657837244,0.238534451031947,0.548771335365535
"ENSDARG00000089090",11.7511397508924,-0.702728624859651,1.27729922267918,-0.550167582021738,0.582204436425064,NA
"ENSDARG00000099359",71.081753820519,0.417639507338591,0.242912973418509,1.71929683895083,0.0855603352632487,0.313895933730757
"ENSDARG00000103767",25.7961688974643,1.18593367690986,0.386934619018163,3.06494590719005,0.00217709368956991,NA
"ENSDARG00000107486",10.7162181079946,0.0759164530562092,0.582760951494484,0.130270315575404,0.896352564649859,NA
"ENSDARG00000029720",1.50156525849865,-0.0336045563355286,1.68451610464531,-0.01994908581928,0.984083988101665,NA
"ENSDARG00000100166",1434.7194610003,-0.0183750296034282,0.0560609453685764,-0.327768814503937,0.743086468303068,0.906248884144345
"ENSDARG00000074212",22.3887024001653,0.520427288738289,0.421551424538435,1.23455231899196,0.216997163756944,NA
"ENSDARG00000062929",462.792710554199,0.180688779184252,0.0921104910315623,1.96165254533643,0.0498029502362484,0.226908794494475
"ENSDARG00000022668",34.3727732811268,0.118658417746959,0.309780202768331,0.383040674279943,0.701689606014359,0.884612335219912
"ENSDARG00000099708",13.734044000177,0.332077412449438,0.510013186611685,0.651115345969036,0.514972031013734,NA
"ENSDARG00000025034",702.531098335646,0.154613246132025,0.0741250209698956,2.08584421439581,0.0369927368735099,0.189327239201992
"ENSDARG00000078474",18.3378841570112,0.556977914003993,0.438924172213937,1.26896158667815,0.204454764891884,NA
"ENSDARG00000063003",273.114538427736,-0.0697749562552575,0.120639201016462,-0.578377141653454,0.563009523102143,0.812272348020918
"ENSDARG00000002377",259.003681632378,0.0411556551947535,0.121159110787207,0.339682710836626,0.73409548313486,0.901739545157928
"ENSDARG00000015803",85.5959714161931,0.783205222403164,0.204642875023313,3.82718050806284,0.000129619462328606,0.00301795864906309
"ENSDARG00000037739",200.716904487041,-0.0679157025652896,0.131291682222237,-0.517288691985294,0.604954646642514,0.836017449198779
"ENSDARG00000076176",125.04653142227,0.141336183740982,0.181312518709488,0.77951696191172,0.435675249806839,0.729872527675847
"ENSDARG00000113858",40.9201064462715,0.94249725638095,0.283586037809158,3.32349668432975,0.000888964795487274,0.0134203510378784
"ENSDARG00000100771",12.7443007951827,0.924924071563285,0.50667365123608,1.82548287108841,0.0679281937109006,NA
"ENSDARG00000079873",63.7515414925823,0.195584681402597,0.271170079804397,0.7212620269304,0.470748315524422,0.754053183642571
"ENSDARG00000007443",54.8753733305279,-0.00695253932059631,0.280119327086013,-0.0248199201137645,0.980198601999105,0.995124279413223
"ENSDARG00000037746",17535.6440798106,0.337677486109801,0.213705141460447,1.58010932166692,0.114081832926351,0.370504301430533
"ENSDARG00000037747",264.252930277229,0.363955214038224,0.153281247411316,2.37442753229679,0.0175761859917761,0.117063558080221
"ENSDARG00000079361",22.1483958921167,0.785987864101958,0.424082680370205,1.85338355109392,0.0638274032721899,NA
"ENSDARG00000012458",2336.46882057936,-0.0887152615602072,0.047715726011837,-1.8592457660227,0.0629923104531543,0.262470482133177
"ENSDARG00000070543",306.498154704962,-0.142953732894657,0.129238378215071,-1.10612447222729,0.268672647720967,0.583132601022008
"ENSDARG00000089873",2.16123667971827,-0.278324585264673,1.31702452009434,-0.211328324581789,0.832631082166612,NA
"ENSDARG00000094206",53.8590036302437,0.010243645400004,0.317345201081461,0.0322791879791953,0.974249406141726,0.992973113318207
"ENSDARG00000037758",3.07168917421175,-0.350909242902751,1.03038659044946,-0.340560762489818,0.73343427237206,NA
"ENSDARG00000008723",513.338901650643,-0.161551796507228,0.0921250213274939,-1.75361475285775,0.079496541396805,0.299966718962145
"ENSDARG00000058460",7.33840611312161,0.0362692066408395,0.686875088221198,0.0528032057979653,0.957888707208766,NA
"ENSDARG00000088975",123.718782013472,-0.169857502992144,0.172439329650789,-0.985027622968187,0.324610502745742,0.64207612552903
"ENSDARG00000100949",2.22156376825587,1.53312589071497,3.5707740953937,0.429353929920323,0.667665675394874,NA
"ENSDARG00000093053",3.32433375372749,-0.582417781766888,1.06023115022975,-0.549330946973855,0.582778353232747,NA
"ENSDARG00000058463",401.603421429609,-0.409917807160659,0.104006992792545,-3.94125237308121,8.10572869476871e-05,0.00206463979353095
"ENSDARG00000076716",17.6031063818121,0.26574741088115,0.500742935282127,0.530706260950889,0.595622346717288,NA
"ENSDARG00000058464",19.0356674982724,-0.258624862767849,0.429274888717204,-0.602469116096435,0.546861915016277,NA
"ENSDARG00000058471",1047.89725026414,-0.207103034299959,0.062957667505118,-3.28956015219469,0.00100344105959656,0.0148356569733732
"ENSDARG00000058475",23.4737413776134,0.327789530864736,0.366032342476322,0.895520676252645,0.370508818061452,NA
"ENSDARG00000058480",130.913418629479,-0.279158822976062,0.167940523674278,-1.66224813921321,0.0964630314512929,0.335320189089003
"ENSDARG00000024740",8.5436638354918,0.438661252796296,0.677395517635549,0.64757035052054,0.517262879239602,NA
"ENSDARG00000101597",76.0717055030683,-0.648829747889111,0.227772470793619,-2.84858721349607,0.00439138155567108,0.045072724535308
"ENSDARG00000058445",52.2129899824344,-0.0925104867422017,0.260204136657513,-0.35553042288473,0.722192257511082,0.895563833198973
"ENSDARG00000063169",37.900859934542,0.136045015618079,0.304055413352328,0.44743493996088,0.654561053010164,0.862431119186362
"ENSDARG00000037760",229.421350113376,-0.187423471219703,0.123477731044261,-1.51787265310634,0.129046505152434,0.397841117704663
"ENSDARG00000017834",102.034464629199,0.0333566699537139,0.187483138696701,0.177918239397924,0.858787186411328,0.95300534527727
"ENSDARG00000074282",547.757591692645,-0.00367978897974825,0.0843088552204731,-0.0436465300130736,0.965186161428096,0.991267831999619
"ENSDARG00000074372",148.870853827776,0.0635503594920312,0.164251725555456,0.386908321828101,0.698824080130509,0.883191438538711
"ENSDARG00000104203",2.41548418889166,1.89635820278946,1.32012116263872,1.436503145665,0.150859221886541,NA
"ENSDARG00000101495",185.879044093976,0.155567111606467,0.138606268542358,1.12236707071387,0.261706399461284,0.575210238856491
"ENSDARG00000091916",235.950754762879,0.565110019901832,0.137231348023205,4.11793681285032,3.8227947155738e-05,0.00110333106716045
"ENSDARG00000099276",188.056304059111,0.549177777336159,0.14944278731231,3.6748362849287,0.000238001977986816,0.00487184712354334
"ENSDARG00000104995",87.0329968954406,0.606643953050818,0.215308303742258,2.81755948333986,0.00483901503518443,0.047854934321727
"ENSDARG00000033852",224.202162342541,0.0129771107368697,0.129821702086114,0.099961027534993,0.920375265944757,0.976225621431593
"ENSDARG00000037654",235.345763269171,-0.118022079345364,0.12769434970506,-0.924254515708515,0.355353818055456,0.667963516253786
"ENSDARG00000037652",163.428533556277,-0.0914224501931673,0.143076560996753,-0.638975731288662,0.522838719789703,0.78717980866797
"ENSDARG00000037646",138.782583928666,-0.28314189171202,0.178966408644903,-1.58209517560258,0.113627844807216,0.369652774948607
"ENSDARG00000032795",181.950780774378,0.130783300954881,0.141657190771764,0.923237996196025,0.355883191907552,0.668169157269903
"ENSDARG00000018263",432.272471878545,0.961408256619071,0.112434475461097,8.55083151921428,1.22204896516091e-17,4.03967074930443e-15
"ENSDARG00000077542",2.47800877805065,-0.108170002495297,1.30874876399895,-0.0826514648730428,0.934128678178889,NA
"ENSDARG00000070490",2.79100465523747,-0.881856349144661,3.19539630436119,-0.275977144976062,0.782565620459871,NA
"ENSDARG00000015678",3.26407372967699,0.203071123666141,1.07218446672597,0.189399427027927,0.849779773507052,NA
"ENSDARG00000076174",267.683805093254,0.107402525491534,0.118978147802866,0.902707997013777,0.366680891043725,0.676873869073031
"ENSDARG00000037647",416.349256687474,-0.0556180643512849,0.0986339699856296,-0.563883460833911,0.572833446638644,0.816798223503945
"ENSDARG00000008969",3382.09369050967,0.0470767205933378,0.0481784156672047,0.97713301571648,0.328503304538303,0.644777626632561
"ENSDARG00000020741",3611.93249984419,0.111114134393809,0.0592850331930595,1.87423584687841,0.060897925362996,0.257141045118434
"ENSDARG00000104660",253.737100051847,0.0517952280322988,0.11674433264862,0.443663746729302,0.65728570993805,0.863864064599593
"ENSDARG00000096594",51.122900595603,-0.11518808236032,0.279986565798902,-0.411405747385228,0.680775040271941,0.874609952255619
"ENSDARG00000077652",67.4178555108942,1.21655035336924,0.241455192315593,5.03841040526955,4.69414062908785e-07,2.56859821300183e-05
"ENSDARG00000089943",35.7386304255737,0.411081747204759,0.358382791758836,1.14704655652492,0.251362379899112,0.56354295485718
"ENSDARG00000077533",2642.39575692712,-0.0874146012658891,0.0536394601796524,-1.62966966805995,0.103171331321837,0.348783845860181
"ENSDARG00000030563",140.784414004836,-0.111884776610375,0.158209448571345,-0.707194024255257,0.479445911616439,0.76017928836043
"ENSDARG00000026387",76.838263707357,0.247566905572375,0.206854646797688,1.19681578057323,0.231378366059116,0.54010081249649
"ENSDARG00000070495",6.10180940274263,-0.451019455181736,0.773043975207518,-0.583433115898307,0.559601770134919,NA
"ENSDARG00000034785",45.9891234202525,-0.0845749117147249,0.28382898374313,-0.297978418551034,0.76571963532679,0.916580829092437
"ENSDARG00000070512",350.466310451808,-0.0634173286709764,0.112493012340731,-0.563744603788286,0.572927957094321,0.816798223503945
"ENSDARG00000070504",9.24268323107856,-0.14661426773377,0.598758314122501,-0.244863852869648,0.806561850999755,NA
"ENSDARG00000062057",4.29701829060657,-0.156964114313623,1.04040909244529,-0.150867687963691,0.880080089958249,NA
"ENSDARG00000067992",9.78918803774296,0.574788553654661,0.598730094157458,0.960012799195457,0.337048773283036,NA
"ENSDARG00000070502",14.5798796202545,0.576851784137319,0.49381544487034,1.16815257629048,0.242745225818615,NA
"ENSDARG00000037679",280.132383233989,0.318053966579891,0.115291204424591,2.75870104894188,0.00580315961468989,0.0543103903843332
"ENSDARG00000076833",1993.69078079646,0.057016881953171,0.055662023046648,1.02434081322175,0.305674327005559,0.623432898881884
"ENSDARG00000012297",102.14906160467,-0.167882527272002,0.19841204484284,-0.846130724598802,0.397479822433411,0.703686935305154
"ENSDARG00000087107",19.133738047843,0.626556113075412,0.43994249025264,1.42417731171092,0.154395150882603,NA
"ENSDARG00000099342",4.15967121706746,0.710196296883844,0.883012374821066,0.804288045258435,0.421230640237683,NA
"ENSDARG00000008487",1338.52005852753,0.0465503406733854,0.062618190858882,0.743399642099091,0.457239760925071,0.744861090627937
"ENSDARG00000070239",256.489835952453,0.00754673991179811,0.124700282044359,0.0605190284101648,0.951742261145949,0.985935343066119
"ENSDARG00000074379",117.340666627346,-0.37731057845947,0.185921611664448,-2.02940677569234,0.0424168755519017,0.206501016930476
"ENSDARG00000062854",118.90485224595,0.0742330839880444,0.189773773373844,0.391166190503095,0.695674397369428,0.881991450748971
"ENSDARG00000092200",1.45005717697248,0.74984115011658,1.68754731975665,0.444337851352643,0.656798338955733,NA
"ENSDARG00000037619",3.08974964490473,0.607839709035071,1.06229605815695,0.572194262011715,0.5671903744047,NA
"ENSDARG00000062585",140.747749963423,-0.164865009243787,0.162781357462163,-1.01280030965529,0.311155552781993,0.629056435729191
"ENSDARG00000074213",71.0596907224727,0.266889653281891,0.219806025744648,1.21420535391482,0.224669316552852,0.532756522888008
"ENSDARG00000062606",97.5684298322409,0.103740768321728,0.202337290259715,0.512712057122883,0.608152754355064,0.837387490093628
"ENSDARG00000077198",9.6220931202062,0.198452580520076,0.586844188724448,0.338169115981925,0.735235748139275,NA
"ENSDARG00000007678",4718.54632232076,0.0403593295085006,0.0397211975107591,1.01606527591643,0.309598303251102,0.627107412289327
"ENSDARG00000089930",219.399092334861,0.0331153601042543,0.127132412761999,0.260479286004337,0.794494091363051,0.930249125731588
"ENSDARG00000078057",179.973370352812,-0.107565759217647,0.141363363956981,-0.76091680479803,0.446706760517131,0.736947202634434
"ENSDARG00000070448",1040.90472525744,-0.00457231193561626,0.0654036998722927,-0.0699090715746076,0.94426603272506,0.983738054273207
"ENSDARG00000070449",571.908679580035,0.0439776210163775,0.0865198484848216,0.508295169103222,0.61124635743532,0.838871256374605
"ENSDARG00000042988",892.67218657654,-0.135536871996431,0.0685060362418014,-1.97846612403665,0.047876146551175,0.221043289347001
"ENSDARG00000070452",288.302053599592,-0.0371315651223691,0.110679600496522,-0.335486981844826,0.737257763286527,0.903419621132603
"ENSDARG00000070454",178.743869297506,-0.0237381482089318,0.141398104610204,-0.167881657780148,0.866676380288844,0.956377699535853
"ENSDARG00000096515",5.78564992596128,1.10781339416614,0.754657804906209,1.46796784842611,0.142112956541751,NA
"ENSDARG00000038114",52.0825471304079,0.161624088046037,0.267390398201576,0.604449857336291,0.54554459681328,0.802126993057919
"ENSDARG00000008637",776.985035459243,0.370349968142403,0.0862545117606317,4.29368807014033,1.75729323138749e-05,0.000585537262372427
"ENSDARG00000091609",34.5874028870194,0.197137564504345,0.308189098325656,0.63966430212932,0.522390868247733,0.787010526317075
"ENSDARG00000002634",66.5910438654333,-0.222934607344442,0.235043156969175,-0.9484837177101,0.342883257988492,0.657562519963336
"ENSDARG00000062467",83.1013865698997,0.24896874149715,0.222708518861164,1.11791296880007,0.263604165596112,0.577040470723656
"ENSDARG00000032808",7.10549485515639,-1.15575243023907,0.754173680401952,-1.53247515827268,0.125405223182815,NA
"ENSDARG00000078318",65.4589035105477,0.347035404393632,0.233605881805283,1.48555936054254,0.137395711173995,0.41268675428989
"ENSDARG00000018997",1311.68718491685,-0.0505561975790132,0.0607164065537464,-0.832661226982541,0.405035817564873,0.70840748328871
"ENSDARG00000099771",477.193832897127,-0.168296752477832,0.099737151908032,-1.68740283092321,0.0915259198688085,0.325063187150768
"ENSDARG00000045620",558.437429258944,-0.0850770427472963,0.0873053225415029,-0.974477159818665,0.329819674373821,0.645935652217263
"ENSDARG00000045618",2576.10618094129,-0.251399832754165,0.0503564451814454,-4.99240627189461,5.96316541284404e-07,3.17291617334947e-05
"ENSDARG00000057248",118.618639969272,-0.243860416803738,0.172928281660898,-1.41018238579351,0.158485835499754,0.445919757109283
"ENSDARG00000017985",116.573438038034,-0.0521758994166481,0.171001255550573,-0.30511997849757,0.760274775631955,0.913847013936103
"ENSDARG00000099729",1428.29363059958,-0.046827040125914,0.0578572208833752,-0.809355157592255,0.418310887827588,0.719272468304653
"ENSDARG00000102339",8.28488552670343,-0.708738636422548,0.708438423754248,-1.00042376677808,0.317105473006963,NA
"ENSDARG00000089805",810.849379413924,-0.156936121732162,0.0819355085200572,-1.9153615394203,0.055446412456187,0.242432797967691
"ENSDARG00000078525",4.40207724079958,-5.20763820454576,3.68648920461116,-1.41262809017097,0.157765105223136,NA
"ENSDARG00000079626",58.4952487043393,-0.442533496185236,0.596728565526177,-0.741599316257005,0.458330137938558,0.745656966111632
"ENSDARG00000057114",202.5861469285,-0.194957645902453,0.160108584016473,-1.21765892253719,0.223353613080579,0.531234303098276
"ENSDARG00000009026",748.219907634847,0.113432810989994,0.0781837473051753,1.45084899227496,0.146821913965122,0.42821418886028
"ENSDARG00000014273",1577.18277755912,-0.0721001481223679,0.0634924976364486,-1.13556956815915,0.256136751104083,0.569681764925173
"ENSDARG00000104795",35.3061802956137,0.505771510836319,0.298745823106976,1.69298270207182,0.0904587598342358,0.322859598371328
"ENSDARG00000056806",12.1257689371373,0.581229813936469,0.518523415939655,1.12093262535344,0.262316542258617,NA
"ENSDARG00000056797",375.331127613073,-0.010681386385725,0.109340182918258,-0.0976894870727474,0.922178863726727,0.976976502245378
"ENSDARG00000062341",285.972522119282,-0.056310914567092,0.112290706757237,-0.50147439795558,0.616037291606349,0.841063820651429
"ENSDARG00000056742",863.976815348244,-0.106027374189362,0.0752308651504424,-1.40936002766064,0.158728737296357,0.446162433254429
