"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000002791","ENSDARG00000002791",561.302505835022,0.829737304263769,0.0903762237041502,9.18092469740652,4.27405233092213e-20,3.46551312692899e-17,"atp1a1a.1","UP","atp1a1a.1"
"ENSDARG00000030350","ENSDARG00000030350",67.5081208188926,0.727450209676998,0.224407477426587,3.24164870983401,0.00118840413088554,0.0168937198499248,"mnx2b","UP","mnx2b"
"ENSDARG00000017441","ENSDARG00000017441",3602.35206359783,1.36643951188888,0.0862058034753085,15.850899322344,1.38583343405736e-56,1.29222038558679e-52,"mylz3","UP","mylz3"
"ENSDARG00000015803","ENSDARG00000015803",79.2197948503837,0.611721176258576,0.215342390305522,2.84069093591226,0.0045015916039484,0.0444415996940359,"smcr8b","UP","smcr8b"
"ENSDARG00000070543","ENSDARG00000070543",269.336677014726,-0.627098352472027,0.138030253359232,-4.54319496784496,5.54079604696673e-06,0.000227099572483258,"grin2ab","DOWN","grin2ab"
"ENSDARG00000058463","ENSDARG00000058463",357.089980921079,-0.888468227102134,0.10890334942431,-8.1583186540983,3.39720290485489e-16,1.37727036897041e-13,"ndufab1a","DOWN","ndufab1a"
"ENSDARG00000070239","ENSDARG00000070239",307.23674197402,0.579342703394518,0.117646745765661,4.92442608271124,8.46083025871114e-07,4.71003055208072e-05,"knl1","UP","knl1"
"ENSDARG00000027355","ENSDARG00000027355",612.771059901622,-10.4238209732456,2.66994781566539,-3.90412910397946,9.45652930336651e-05,0.00230228217987575,"slc25a4","DOWN","slc25a4"
"ENSDARG00000015495","ENSDARG00000015495",303.861102626312,-0.512714506627389,0.131380780013144,-3.90250770756648,9.52012057004579e-05,0.00231474222308714,"klf3","DOWN","klf3"
"ENSDARG00000061459","ENSDARG00000061459",59.5032916612966,1.2893794003401,0.334710969776317,3.85221733605498,0.00011705305967194,0.00274846909342083,"si:dkey-253i9.4","UP","si:dkey-253i9.4"
"ENSDARG00000037410","ENSDARG00000037410",119.74929408024,1.05465041691242,0.21158134541457,4.9846096537762,6.20870274743221e-07,3.62965822999571e-05,"med28","UP","med28"
"ENSDARG00000094677","ENSDARG00000094677",146.580092979115,-0.580435310311925,0.17569576186472,-3.30363865440785,0.000954387607101064,0.0143883383062472,"si:dkey-92j12.5","DOWN","si:dkey-92j12.5"
