"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","diffexpressed","delabel"
"ENSDARG00000094202","ENSDARG00000094202",28.8573120105023,-1.11231514671822,0.409174036218168,-2.71844019478582,0.00655905119077596,0.0308084636683787,"CT583646.2","DOWN","CT583646.2"
"ENSDARG00000070173","ENSDARG00000070173",332.372092011531,0.669646797488443,0.158521888872281,4.22431755167874,2.39665918402242e-05,0.000289444232531214,"gria2a","UP","gria2a"
"ENSDARG00000034896","ENSDARG00000034896",420.50310620049,0.508167536189189,0.109715226997403,4.63169561870586,3.62683093531311e-06,5.7405075457418e-05,"ldb2b","UP","ldb2b"
"ENSDARG00000093064","ENSDARG00000093064",99.8468331031769,-0.984842125710959,0.215202431183901,-4.57635222935452,4.73153647744114e-06,7.22259447045172e-05,"SMIM18","DOWN","SMIM18"
"ENSDARG00000088202","ENSDARG00000088202",12.0395017876158,-4.13612445835791,0.776678584350506,-5.32540041878034,1.00730889817541e-07,2.40124217249103e-06,"sh3d19","DOWN","sh3d19"
"ENSDARG00000061021","ENSDARG00000061021",73.5589254037828,0.612490917905262,0.234406756571432,2.61294054345492,0.00897669172417683,0.0393684079898809,"fam160a1a","UP","fam160a1a"
"ENSDARG00000013787","ENSDARG00000013787",35.1583614610554,-8.82916616613351,1.59048386501024,-5.55124535392673,2.83641659009749e-08,7.739365267266e-07,"gucy1a1","DOWN","gucy1a1"
"ENSDARG00000006427","ENSDARG00000006427",1015.77072211089,-1.02107741160851,0.0825570576831933,-12.3681419888633,3.88709136109693e-35,2.20609093705227e-32,"fabp2","DOWN","fabp2"
"ENSDARG00000037259","ENSDARG00000037259",471.022447742289,-0.654934050299882,0.100977904054716,-6.48591448229111,8.81951834225642e-11,4.34716904095736e-09,"ndufb6","DOWN","ndufb6"
"ENSDARG00000096668","ENSDARG00000096668",92.6298876352291,-0.749033650839211,0.194818687475143,-3.84477310953437,0.000120664031151589,0.00115567517588966,"MZT1","DOWN","MZT1"
"ENSDARG00000078902","ENSDARG00000078902",148.875923608687,0.582577959517202,0.172126457176559,3.38459275275516,0.000712839303412512,0.00513797221356109,"rims1b","UP","rims1b"
"ENSDARG00000060716","ENSDARG00000060716",387.451681389143,0.519303790099632,0.101074930296294,5.1378100244772,2.77958664908981e-07,5.96106202417427e-06,"prkx","UP","prkx"
"ENSDARG00000074677","ENSDARG00000074677",259.400898295683,0.732810566582555,0.165973758432774,4.41521945096743,1.00907570401603e-05,0.000137477913474447,"frem3","UP","frem3"
"ENSDARG00000031435","ENSDARG00000031435",1910.34996244717,-0.530767896238513,0.0668803449406197,-7.93608191928076,2.08668216542304e-15,2.6234085148078e-13,"TXN","DOWN","TXN"
"ENSDARG00000078016","ENSDARG00000078016",168.701012030198,1.09679805300158,0.15758041932051,6.96024326963334,3.39685654015348e-12,2.32064935753524e-10,"dtx4b","UP","dtx4b"
"ENSDARG00000036967","ENSDARG00000036967",1559.14821171441,-0.607146750588237,0.0591715009430773,-10.2607968517194,1.0582979031814e-24,2.96084923222471e-22,"smox","DOWN","smox"
"ENSDARG00000052700","ENSDARG00000052700",587.962523357694,0.708130249359023,0.0932165771483664,7.59661286674302,3.03982178897142e-14,3.11252680495507e-12,"SLC9B2","UP","SLC9B2"
"ENSDARG00000092730","ENSDARG00000092730",467.330121619685,-0.598366470680943,0.104787295957289,-5.71029594011886,1.12779888719153e-08,3.39415319373612e-07,"enam","DOWN","enam"
"ENSDARG00000074476","ENSDARG00000074476",72.6531311566206,-1.31943684435384,0.229716851876178,-5.74375294445113,9.26008663932576e-09,2.82988247697795e-07,"odam","DOWN","odam"
"ENSDARG00000087178","ENSDARG00000087178",32.45348593964,-3.58167608025342,0.430946926229947,-8.31117676505318,9.47576503424973e-17,1.43684424916287e-14,"scpp9","DOWN","scpp9"
"ENSDARG00000098805","ENSDARG00000098805",65.6561568819644,-0.90392954984443,0.275554407639881,-3.28040316098215,0.00103658843520206,0.00697283869856206,"vwa11","DOWN","vwa11"
"ENSDARG00000052016","ENSDARG00000052016",125.731250072584,-0.739303043655854,0.197511405335895,-3.74309039216529,0.000181770802412336,0.00163377783591837,"cabp2a","DOWN","cabp2a"
"ENSDARG00000079632","ENSDARG00000079632",149.743563612195,-0.514866394801042,0.166305982174345,-3.09589822368078,0.00196217698188351,0.011694174487889,"si:dkey-28b4.7","DOWN","si:dkey-28b4.7"
"ENSDARG00000051981","ENSDARG00000051981",231.482627379284,0.544411279464337,0.142453560355238,3.82167548572836,0.0001325480409933,0.00125054565696503,"STX3","UP","STX3"
"ENSDARG00000016835","ENSDARG00000016835",177.574505020573,-0.545092135191103,0.156004964328481,-3.49406916335923,0.000475717758316993,0.00368120668142141,"tcirg1a","DOWN","tcirg1a"
"ENSDARG00000078659","ENSDARG00000078659",233.133637813166,-0.609833748058822,0.146159482615407,-4.17238578808802,3.01426702985918e-05,0.000352623087639121,"tmem176","DOWN","tmem176"
"ENSDARG00000030972","ENSDARG00000030972",529.570081878341,1.4025474073953,0.0962488745485932,14.5720915072851,4.22747294776226e-48,3.99878679211188e-45,"dnaja1","UP","dnaja1"
"ENSDARG00000051970","ENSDARG00000051970",439.236031068923,1.25893081915632,0.110669603558158,11.3755790088716,5.53344079523422e-30,2.28992224909443e-27,"smu1b","UP","smu1b"
"ENSDARG00000069559","ENSDARG00000069559",323.072933010156,0.829218118348213,0.134325254414518,6.17321085273591,6.69168733638738e-10,2.61146713654222e-08,"muc13a","UP","muc13a"
"ENSDARG00000069566","ENSDARG00000069566",55.947727876019,-1.08985005071406,0.31221103096528,-3.4907480601967,0.000481670233450686,0.00372002236285553,"mucms1","DOWN","mucms1"
"ENSDARG00000006588","ENSDARG00000006588",1365.31239673082,-0.677506934466629,0.0875036948271843,-7.74260944986006,9.73968666831942e-15,1.06301723065658e-12,"zgc:111983","DOWN","zgc:111983"
"ENSDARG00000052766","ENSDARG00000052766",90.2422099226434,0.635095928386474,0.221509624770614,2.86712565670296,0.00414218513033761,0.0214240024760205,"EVI5L","UP","EVI5L"
"ENSDARG00000000086","ENSDARG00000000086",1430.34603381433,0.529652878930694,0.0675337720945315,7.8427853576623,4.40660859384332e-15,5.1489925357708e-13,"itsn1","UP","itsn1"
"ENSDARG00000060148","ENSDARG00000060148",295.433813527513,0.733581650444717,0.151110016037697,4.85461963197537,1.20618036277642e-06,2.20014386833708e-05,"sh3pxd2aa","UP","sh3pxd2aa"
"ENSDARG00000096003","ENSDARG00000096003",387.350753995594,-0.610049582132977,0.106407392799341,-5.73315035810892,9.85821676132896e-09,2.99424491967949e-07,"atp5md","DOWN","atp5md"
"ENSDARG00000043587","ENSDARG00000043587",80.6444016747266,-1.19901526356959,0.219086810293749,-5.47278616162224,4.43014566586495e-08,1.1458387175357e-06,"srd5a2a","DOWN","srd5a2a"
"ENSDARG00000027497","ENSDARG00000027497",112.312567797177,0.564284764134495,0.224700395016835,2.51127624449533,0.0120295520278708,0.0495338297087098,"mast1a","UP","mast1a"
"ENSDARG00000059900","ENSDARG00000059900",399.493880221709,0.610248774377962,0.119725608995207,5.0970613513638,3.44966555037437e-07,7.18153473385482e-06,"tbc1d9","UP","tbc1d9"
"ENSDARG00000005626","ENSDARG00000005626",43.0706857046642,0.885934281606227,0.303885190152177,2.91535853116954,0.00355280137572952,0.0190069610900865,"RHOU","UP","RHOU"
"ENSDARG00000098852","ENSDARG00000098852",379.386615713503,-0.643654025242731,0.115242646037959,-5.5852069296528,2.33422110778047e-08,6.55826988471728e-07,"smdt1b","DOWN","smdt1b"
"ENSDARG00000059816","ENSDARG00000059816",107.611890487493,-0.602184168906818,0.18552564529209,-3.24582710901636,0.00117109937720463,0.00767240040527465,"zgc:136864","DOWN","zgc:136864"
"ENSDARG00000031952","ENSDARG00000031952",708.150381892141,-1.19561977515096,0.102277185191673,-11.6899949183223,1.43395193454607e-31,6.62419098321467e-29,"mb","DOWN","mb"
"ENSDARG00000075754","ENSDARG00000075754",434.608126113196,0.747837100599888,0.115200809526904,6.49159588088863,8.49318300892533e-11,4.19673102709684e-09,"mri1","UP","mri1"
"ENSDARG00000036281","ENSDARG00000036281",351.979714783012,0.52802755807127,0.11059880118437,4.77426113499224,1.80368219572217e-06,3.12365676859854e-05,"CC2D1A","UP","CC2D1A"
"ENSDARG00000075855","ENSDARG00000075855",49.1116438607234,1.01479925891226,0.318341382302937,3.18777047322915,0.00143374296671788,0.00903262616266537,"adgre10","UP","adgre10"
"ENSDARG00000041394","ENSDARG00000041394",378.189677115826,1.1797934457002,0.106176502999465,11.1116246285314,1.10137238919865e-28,4.20724252673885e-26,"dnajb1b","UP","dnajb1b"
"ENSDARG00000033789","ENSDARG00000033789",485.318761375014,-0.617602283675394,0.0925338237212794,-6.67434089328968,2.48345742685003e-11,1.39354232562003e-09,"ndufb7","DOWN","ndufb7"
"ENSDARG00000087359","ENSDARG00000087359",471.551958352874,-0.504009512191542,0.114824057334945,-4.38940692298768,1.13660212593781e-05,0.000152653580998165,"c3a.2","DOWN","c3a.2"
"ENSDARG00000052035","ENSDARG00000052035",130.292154246078,-0.610386664770803,0.166289791273341,-3.67062018718559,0.000241962662325093,0.00208541511248319,"nxnl1","DOWN","nxnl1"
"ENSDARG00000058270","ENSDARG00000058270",751.833278347191,0.767397449189324,0.0848086960570375,9.04857031020989,1.44852390370164e-19,2.93606926766627e-17,"COLGALT1","UP","COLGALT1"
"ENSDARG00000112943","ENSDARG00000112943",136.447781734285,0.580560566079411,0.192979014575155,3.00841294768512,0.00262616026958281,0.0148283250696398,"adgre5b.3","UP","adgre5b.3"
"ENSDARG00000113332","ENSDARG00000113332",134.764995165019,0.799248576655906,0.180057062953812,4.43886267799964,9.04354915031219e-06,0.000125272705942679,"CABZ01084501.2","UP","CABZ01084501.2"
"ENSDARG00000099619","ENSDARG00000099619",197.034544548166,0.555972870889619,0.143698140994582,3.86903314852612,0.000109267787434613,0.00106032991187159,"CABZ01083166.1","UP","CABZ01083166.1"
"ENSDARG00000093877","ENSDARG00000093877",48.1577491738259,-0.732760729953115,0.291764491682371,-2.51148015211815,0.0120226046417505,0.0495338297087098,"si:zfos-2330d3.7","DOWN","si:zfos-2330d3.7"
"ENSDARG00000105060","ENSDARG00000105060",128.916845804871,-0.850340881652381,0.174669397860568,-4.86828770275591,1.12569365810888e-06,2.06090127416357e-05,"rdh8b","DOWN","rdh8b"
"ENSDARG00000103295","ENSDARG00000103295",268.252537447205,-1.12580519620864,0.155118252739595,-7.25772226237349,3.93662803096096e-13,3.25821580029202e-11,"cyp3a65","DOWN","cyp3a65"
"ENSDARG00000098899","ENSDARG00000098899",120.9169898255,-0.645858573278349,0.182041617521927,-3.54786219805236,0.00038837135705937,0.00311953442645666,"zmp:0000001082","DOWN","zmp:0000001082"
"ENSDARG00000103006","ENSDARG00000103006",38.6471066415872,-1.49978483046733,0.309119407216076,-4.85179770488811,1.22347384213634e-06,2.22352098812408e-05,"si:ch1073-303d10.1","DOWN","si:ch1073-303d10.1"
"ENSDARG00000014550","ENSDARG00000014550",341.376859443919,0.708366207252319,0.113785990150546,6.2254255230816,4.8025075097547e-10,1.96290142332855e-08,"rfx3","UP","rfx3"
"ENSDARG00000058949","ENSDARG00000058949",150.461731616865,0.784657288347508,0.16718579170789,4.69332519427532,2.68799684738292e-06,4.44336334739396e-05,"spina","UP","spina"
"ENSDARG00000089361","ENSDARG00000089361",247.764157865762,-0.682868333927079,0.127022507458974,-5.37596326499566,7.61743228142441e-08,1.88199844326137e-06,"wu:fb59d01","DOWN","wu:fb59d01"
"ENSDARG00000109823","ENSDARG00000109823",157.916129437271,0.795773585530964,0.177565589630982,4.48157544029081,7.40940318996634e-06,0.000105874653874612,"pdxp","UP","pdxp"
"ENSDARG00000076724","ENSDARG00000076724",591.831561016123,0.566866430443989,0.0979807172155888,5.78548970198598,7.2301390257114e-09,2.27606151516214e-07,"pi4kaa","UP","pi4kaa"
"ENSDARG00000069608","ENSDARG00000069608",185.345866132351,0.534454335402579,0.160562643505848,3.32863438053145,0.000872728912373272,0.00606149899139254,"palm2akap2","UP","palm2akap2"
"ENSDARG00000063665","ENSDARG00000063665",93.0307687991448,-0.860268106899126,0.214983557646316,-4.0015530318575,6.29280870996478e-05,0.000662078136730616,"mat2al","DOWN","mat2al"
"ENSDARG00000103600","ENSDARG00000103600",88.5295762211743,-0.612192046196365,0.211800723408992,-2.89041527499511,0.0038473322243036,0.0202338912638514,"st8sia4","DOWN","st8sia4"
"ENSDARG00000093498","ENSDARG00000093498",49.5591529331969,1.31102212727732,0.301807680933975,4.34389914537704,1.39975796607737e-05,0.000181968535590058,"MACIR","UP","MACIR"
"ENSDARG00000098211","ENSDARG00000098211",40.116391698252,0.945131368686606,0.319404897005814,2.95903844163479,0.00308600602754261,0.0170101355026294,"wrn","UP","wrn"
"ENSDARG00000003259","ENSDARG00000003259",113.849580329745,-1.01447926598962,0.189971470141448,-5.34016642201203,9.28612962423937e-08,2.23858833562974e-06,"loxa","DOWN","loxa"
"ENSDARG00000040338","ENSDARG00000040338",160.675668785353,-0.666769897421434,0.157046062632156,-4.24569636606037,2.17915565483757e-05,0.000266052537969843,"hvcn1","DOWN","hvcn1"
"ENSDARG00000089307","ENSDARG00000089307",77.1588984652396,-0.987857521017593,0.242604630784197,-4.07188237843786,4.66347283951408e-05,0.000513214540078159,"pmaip1","DOWN","pmaip1"
"ENSDARG00000058041","ENSDARG00000058041",714.996976136189,-0.570375492707881,0.0797230323201944,-7.15446309690106,8.40010396002495e-13,6.49259397128154e-11,"ndufa8","DOWN","ndufa8"
"ENSDARG00000028099","ENSDARG00000028099",242.246935750421,0.505096059873147,0.154400475598195,3.27133746134037,0.00107040098821551,0.00715558922802398,"sh2d3ca","UP","sh2d3ca"
"ENSDARG00000091198","ENSDARG00000091198",91.341976193189,-0.635663228417496,0.194065988297821,-3.27550043154385,0.001054749532135,0.00708400320774705,"urm1","DOWN","urm1"
"ENSDARG00000079049","ENSDARG00000079049",119.21715896776,0.613596397525435,0.202828525783883,3.02519773860227,0.00248470621603971,0.0142032242519173,"cercam","UP","cercam"
"ENSDARG00000017047","ENSDARG00000017047",176.010956586728,0.59103742177426,0.16242883653965,3.63874687749784,0.000273967914162178,0.00232369711653181,"slc27a4","UP","slc27a4"
"ENSDARG00000004296","ENSDARG00000004296",751.599302743578,-0.547705126242555,0.104373631264648,-5.24754307775115,1.54141014874689e-07,3.51937599939175e-06,"ambp","DOWN","ambp"
"ENSDARG00000058226","ENSDARG00000058226",371.321517777668,-0.510083349571497,0.107047981269037,-4.76499737336978,1.88856109711264e-06,3.25081261984796e-05,"ak3","DOWN","ak3"
"ENSDARG00000043757","ENSDARG00000043757",310.598177351939,0.862508318868659,0.146469717926018,5.8886460019286,3.89372471600345e-09,1.2955602639647e-07,"ptbp3","UP","ptbp3"
"ENSDARG00000043729","ENSDARG00000043729",272.539173413912,-0.987066621661896,0.12390721056032,-7.96617579556738,1.6366008003273e-15,2.08303634621955e-13,"plac8.1","DOWN","plac8.1"
"ENSDARG00000058284","ENSDARG00000058284",80.6996140510564,0.988383739969788,0.221057432316297,4.47116267303591,7.77954933702409e-06,0.000110380691450462,"CT990561.1","UP","CT990561.1"
"ENSDARG00000074425","ENSDARG00000074425",235.056561520809,-0.986751681221602,0.156867164059574,-6.29036476267816,3.16720866675469e-10,1.3647165500307e-08,"si:busm1-57f23.1","DOWN","si:busm1-57f23.1"
"ENSDARG00000011418","ENSDARG00000011418",231.84500977163,-0.524845107879512,0.134114821524283,-3.91340123272269,9.10051330110572e-05,0.000906582729253581,"sigmar1","DOWN","sigmar1"
"ENSDARG00000013871","ENSDARG00000013871",227.142527967844,-0.959342044947972,0.136202394719608,-7.04350350757721,1.87465279670481e-12,1.34920663600523e-10,"slc5a1","DOWN","slc5a1"
"ENSDARG00000062873","ENSDARG00000062873",15.2669526904925,-1.87174008226722,0.513613735961602,-3.64425627901656,0.000268166112154537,0.00228228434097589,"slc2a11l","DOWN","slc2a11l"
"ENSDARG00000069377","ENSDARG00000069377",33.5680691308197,-1.06507831766167,0.351620301137989,-3.02905808969117,0.00245317508243878,0.0140593969525574,"si:dkey-242g16.2","DOWN","si:dkey-242g16.2"
"ENSDARG00000032083","ENSDARG00000032083",1999.65548644233,0.557053854803385,0.0603319010296732,9.23315601358902,2.62772945080848e-20,5.55289551179359e-18,"dpysl2b","UP","dpysl2b"
"ENSDARG00000057456","ENSDARG00000057456",166.871187110116,0.527966595498029,0.197456487936876,2.67383766932395,0.00749887402747673,0.0342588853913978,"ppp3ccb","UP","ppp3ccb"
"ENSDARG00000100139","ENSDARG00000100139",132.011739688355,-0.723180381515251,0.171010132436646,-4.22887446030818,2.34863348489713e-05,0.000284644634191559,"si:ch211-113d22.2","DOWN","si:ch211-113d22.2"
"ENSDARG00000062765","ENSDARG00000062765",682.210511099631,0.655882629741355,0.0930022356213445,7.05233186449152,1.75943953204036e-12,1.27552944760765e-10,"nsd3","UP","nsd3"
"ENSDARG00000079251","ENSDARG00000079251",51.5853617987393,2.34907958392202,0.372086992222409,6.31325370954622,2.73229011036272e-10,1.19022392000537e-08,"nlgn2b","UP","nlgn2b"
"ENSDARG00000056929","ENSDARG00000056929",2289.86522845026,0.79048044342685,0.0654690766614245,12.0741040463247,1.44732037238342e-33,7.7701545613579e-31,"kdm6bb","UP","kdm6bb"
"ENSDARG00000009930","ENSDARG00000009930",108.368244257127,0.685336772991307,0.188851446612209,3.62897285292493,0.000284551158843953,0.00239302464829648,"cadm2a","UP","cadm2a"
"ENSDARG00000078618","ENSDARG00000078618",90.1669083109835,-1.31480342058388,0.215103551001761,-6.11242080598253,9.81310089805856e-10,3.71998924120296e-08,"inpp5kb","DOWN","inpp5kb"
"ENSDARG00000062347","ENSDARG00000062347",587.188911801157,0.531915397286992,0.0953700315943749,5.57738514284361,2.44160890422437e-08,6.80226076767362e-07,"mtus2a","UP","mtus2a"
"ENSDARG00000057035","ENSDARG00000057035",413.526406086087,-0.633526546175023,0.110816024112678,-5.71692181927452,1.08470991370415e-08,3.28956911844567e-07,"stoml3b","DOWN","stoml3b"
"ENSDARG00000043848","ENSDARG00000043848",733.840989308386,-0.677480847833177,0.0868972328560395,-7.79634547115606,6.37257742324372e-15,7.31704496735914e-13,"sod1","DOWN","sod1"
"ENSDARG00000002394","ENSDARG00000002394",62.2518080989617,-0.684669357515334,0.247822093856119,-2.76274543105443,0.00573174512248908,0.0277966985702871,"ugt5d1","DOWN","ugt5d1"
"ENSDARG00000079933","ENSDARG00000079933",72.935207924969,0.696489836167145,0.255300586030031,2.72811687194959,0.00636970357765384,0.0301113260034545,"SLC46A3","UP","SLC46A3"
"ENSDARG00000077339","ENSDARG00000077339",115.977745975563,-0.797315234522598,0.178774404432712,-4.45989590653452,8.19994689930666e-06,0.000115356760062201,"ptrh2","DOWN","ptrh2"
"ENSDARG00000012699","ENSDARG00000012699",48.7268761175085,1.07607035588905,0.304884180859111,3.52943977892479,0.000416440470241983,0.00329963043513632,"bbx","UP","bbx"
"ENSDARG00000089787","ENSDARG00000089787",326.086234334678,-0.624013239788628,0.118771990796308,-5.25387539271612,1.48931661462634e-07,3.40827018812646e-06,"crebzf","DOWN","crebzf"
"ENSDARG00000013670","ENSDARG00000013670",1864.61992000957,0.681130011582089,0.0595457702223178,11.4387639800283,2.67671686506686e-30,1.13128305973804e-27,"hyou1","UP","hyou1"
"ENSDARG00000042492","ENSDARG00000042492",146.541789220101,0.956217204137915,0.204018957054773,4.6869036972932,2.77369401622073e-06,4.57993831572807e-05,"si:dkey-250d21.1","UP","si:dkey-250d21.1"
"ENSDARG00000019228","ENSDARG00000019228",82.5442279044319,-1.29831855502259,0.214231684612213,-6.06034797034209,1.35827380170648e-09,5.02434837934777e-08,"mogat2","DOWN","mogat2"
"ENSDARG00000078459","ENSDARG00000078459",904.449847294516,0.550317879119519,0.0891923613351584,6.17001132026977,6.82851037342909e-10,2.65443307353807e-08,"cux1a","UP","cux1a"
"ENSDARG00000098867","ENSDARG00000098867",87.1104041190302,1.01171703488707,0.219716030806371,4.60465734418199,4.13145551033167e-06,6.45690261661906e-05,"PRDM15","UP","PRDM15"
"ENSDARG00000090814","ENSDARG00000090814",45.6169864262824,0.950524072819036,0.290198399925556,3.27542837266805,0.00105501864043695,0.00708400320774705,"si:dkey-18a10.3","UP","si:dkey-18a10.3"
"ENSDARG00000035332","ENSDARG00000035332",109.969831421864,0.868124111061314,0.189702536344632,4.57623881993964,4.73410088629085e-06,7.22259447045172e-05,"cfap298","UP","cfap298"
"ENSDARG00000077224","ENSDARG00000077224",57.4170011320803,0.704947487114143,0.259795761187686,2.71346800999137,0.00665829965955774,0.0312008644579983,"ypel2a","UP","ypel2a"
"ENSDARG00000061052","ENSDARG00000061052",1125.23004972351,0.630702012437199,0.0815805968107231,7.73102964544993,1.06680174312524e-14,1.15797540029725e-12,"nipblb","UP","nipblb"
"ENSDARG00000093503","ENSDARG00000093503",52.9081497025396,0.939911164051794,0.283446941692659,3.31600389984429,0.000913145545317408,0.00631131632295929,"rsf1b.1","UP","rsf1b.1"
"ENSDARG00000043154","ENSDARG00000043154",4044.76191417579,-0.607157877458736,0.0511704287497206,-11.8654053189275,1.79033349860638e-32,8.67394746739441e-30,"ucp2","DOWN","ucp2"
"ENSDARG00000035167","ENSDARG00000035167",126.602449306923,-0.506296442491198,0.182268648316858,-2.77774837947471,0.0054736987503526,0.0267543188919793,"mrpl48","DOWN","mrpl48"
"ENSDARG00000100876","ENSDARG00000100876",151.787817928985,0.644404966021533,0.171350529337531,3.7607410290059,0.000169410748870142,0.00154012591100984,"sez6a","UP","sez6a"
"ENSDARG00000004184","ENSDARG00000004184",392.862352385888,0.64097160749629,0.12468443218201,5.140750904336,2.73642637813269e-07,5.89548520338695e-06,"nf1b","UP","nf1b"
"ENSDARG00000077284","ENSDARG00000077284",146.965482996025,-0.611310399495536,0.160864586729242,-3.80015522325282,0.000144605480672534,0.00134477681089851,"gdpd5a","DOWN","gdpd5a"
"ENSDARG00000075954","ENSDARG00000075954",1550.93249471106,0.674679171612685,0.0606711710787179,11.12025958321,9.99806675789803e-29,3.89414898193895e-26,"serpinh1a","UP","serpinh1a"
"ENSDARG00000093366","ENSDARG00000093366",47.0933673790559,0.703923779003907,0.27878419086328,2.52497739137985,0.0115705732795532,0.0481335848429415,"acer3","UP","acer3"
"ENSDARG00000045887","ENSDARG00000045887",275.538698849742,-0.980823979723316,0.151367838084464,-6.47973831254701,9.18818361929324e-11,4.50652047934916e-09,"mmp30","DOWN","mmp30"
